Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirUtah', 'navigate to object ReservoirYork', 'explore', 'explore']","['NavigateTo(ReservoirUtah)', 'NavigateTo(ReservoirYork)', 'Explore()', 'Explore()']","[True, True, True, True]",0.3333333333333333,0.2,False
1,"['get supply ReservoirUtah', 'get supply ReservoirYork', 'carry LostPersonTimmy', 'carry LostPersonTimmy']","['GetSupply(ReservoirUtah)', 'GetSupply(ReservoirYork)', 'Carry(LostPersonTimmy)', 'Carry(LostPersonTimmy)']","[True, True, False, False]",0.5,0.3333333333333333,False
2,"['navigate to object CaldorFire_Region_1', 'navigate to object GreatFire_Region_1', 'navigate to object LostPersonTimmy', 'navigate to object LostPersonTimmy']","['NavigateTo(CaldorFire_Region_1)', 'NavigateTo(GreatFire_Region_1)', 'NavigateTo(LostPersonTimmy)', 'NavigateTo(LostPersonTimmy)']","[True, True, True, True]",0.8333333333333334,0.5333333333333333,False
3,"['use supply Sand on CaldorFire_Region_1', 'use supply Water on GreatFire_Region_1', 'carry LostPersonTimmy', 'carry LostPersonTimmy']","['UseSupply(CaldorFire, Sand)', 'UseSupply(GreatFire, Water)', 'Carry(LostPersonTimmy)', 'Carry(LostPersonTimmy)']","[True, True, True, True]",0.8333333333333334,0.8,False
4,"['navigate to object CaldorFire_Region_2', 'get supply ReservoirYork', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(CaldorFire_Region_2)', 'GetSupply(ReservoirYork)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, False, True, True]",1.0,0.8666666666666667,False
5,"['use supply Sand on CaldorFire_Region_2', 'navigate to object ReservoirYork', 'dropoff LostPersonTimmy at DepositFacility', 'dropoff LostPersonTimmy at DepositFacility']","['UseSupply(CaldorFire, Sand)', 'NavigateTo(ReservoirYork)', 'DropOff(DepositFacility, LostPersonTimmy)', 'DropOff(DepositFacility, LostPersonTimmy)']","[False, True, True, True]",1.0,0.9333333333333333,False
6,"['navigate to object ReservoirUtah', 'get supply Water from ReservoirYork', 'navigate to object ReservoirUtah', 'navigate to object CaldorFire_Region_2']","['NavigateTo(ReservoirUtah)', 'GetSupply(ReservoirYork)', 'NavigateTo(ReservoirUtah)', 'NavigateTo(CaldorFire_Region_2)']","[True, True, True, True]",1.0,0.9333333333333333,False
7,"['get supply ReservoirUtah', 'explore', 'get supply ReservoirUtah', 'use supply Sand on CaldorFire_Region_2']","['GetSupply(ReservoirUtah)', 'Explore()', 'GetSupply(ReservoirUtah)', 'UseSupply(CaldorFire, Sand)']","[True, True, True, False]",1.0,0.9333333333333333,False
8,"['navigate to object CaldorFire_Region_2', 'move Down', 'navigate to object CaldorFire_Region_2', 'get supply ReservoirUtah']","['NavigateTo(CaldorFire_Region_2)', 'Move(Down)', 'NavigateTo(CaldorFire_Region_2)', 'GetSupply(ReservoirUtah)']","[True, True, True, False]",1.0,0.9333333333333333,False
9,"['use supply Sand on CaldorFire_Region_2', 'explore', 'use supply Sand on CaldorFire_Region_2', 'navigate to object ReservoirUtah']","['UseSupply(CaldorFire, Sand)', 'Explore()', 'UseSupply(CaldorFire, Sand)', 'NavigateTo(ReservoirUtah)']","[True, True, True, True]",1.0,1.0,True
10,"['Explore', 'Explore', 'Explore', 'Get supply ReservoirUtah']","['Explore()', 'Explore()', 'Explore()', 'GetSupply(ReservoirUtah)']","[True, True, True, True]",1.0,1.0,True
11,"['clear inventory', 'clear inventory', 'clear inventory', 'clear inventory']","['ClearInventory()', 'ClearInventory()', 'ClearInventory()', 'ClearInventory()']","[True, True, True, True]",1.0,1.0,True
12,"['Done', 'Done', 'Done', 'Done']","['Done', 'Done', 'Done', 'Done']","[True, True, True, True]",1.0,1.0,True
