Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirYork', 'explore', 'navigate to object ReservoirYork']","['NavigateTo(ReservoirYork)', 'Explore()', 'NavigateTo(ReservoirYork)']","[True, True, True]",0.2,0.21428571428571427,False
1,"['get supply ReservoirYork', 'get supply ReservoirYork', 'get supply ReservoirYork']","['GetSupply(ReservoirYork)', 'GetSupply(ReservoirYork)', 'GetSupply(ReservoirYork)']","[True, False, True]",0.2,0.2857142857142857,False
2,"['navigate to object SussexFire_Region_1', 'navigate to object ReservoirYork', 'navigate to object SussexFire_Region_1']","['NavigateTo(SussexFire_Region_1)', 'NavigateTo(ReservoirYork)', 'NavigateTo(SussexFire_Region_1)']","[True, True, True]",0.4,0.35714285714285715,False
3,"['Use supply Water on SussexFire_Region_1', 'Get supply Water from ReservoirYork', 'Use supply Water on SussexFire_Region_1']","['UseSupply(SussexFire, Water)', 'GetSupply(ReservoirYork)', 'UseSupply(SussexFire, Water)']","[True, True, True]",0.4,0.5,False
4,"['Carry(LostPersonJacob)', 'UseSupply(Water) on SussexFire', 'Carry(LostPersonJacob)']","['Carry(LostPersonJacob)', 'UseSupply(SussexFire, Water)', 'Carry(LostPersonJacob)']","[False, False, False]",0.6,0.5,False
5,"['navigate to object LostPersonJacob', 'navigate to object SussexFire', 'navigate to object LostPersonJacob']","['NavigateTo(LostPersonJacob)', 'NavigateTo(SussexFire_Region_1)', 'NavigateTo(LostPersonJacob)']","[True, False, True]",0.6,0.5714285714285714,False
6,"['Carry(LostPersonJacob)', 'Navigate to object Charlie', 'Carry(LostPersonJacob)']","['Carry(LostPersonJacob)', 'NavigateTo(Charlie)', 'Carry(LostPersonJacob)']","[True, False, True]",0.6,0.6428571428571429,False
7,"['navigate to DepositFacility', 'navigate to DepositFacility', 'navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",0.8,0.7142857142857143,False
8,"['dropoff LostPersonZoe at DepositFacility', 'dropoff LostPersonZoe at DepositFacility', 'dropoff LostPersonZoe at DepositFacility']","['DropOff(DepositFacility, LostPersonZoe)', 'DropOff(DepositFacility, LostPersonZoe)', 'DropOff(DepositFacility, LostPersonZoe)']","[False, False, False]",1.0,0.7142857142857143,False
9,"['navigate to object DepositFacility', 'Idle', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'Idle', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.7142857142857143,False
10,"['NavigateTo(DepositFacility)', 'Move(Right)', 'NavigateTo(DepositFacility)']","['NavigateTo(DepositFacility)', 'Move(Right)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.7142857142857143,False
11,"['navigate to DepositFacility', 'explore', 'navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.7142857142857143,False
12,"['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.7142857142857143,False
13,"['Navigate to DepositFacility', 'Explore', 'Navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.7142857142857143,False
14,"['navigate to object DepositFacility', 'explore', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.7142857142857143,False
15,"['Navigate to DepositFacility', 'Navigate to DepositFacility', 'Navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.7142857142857143,False
16,"['Navigate to object DepositFacility', 'Idle', 'Navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'Idle', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.7142857142857143,False
17,"['Idle', 'navigate to object DepositFacility', 'Idle']","['Idle', 'NavigateTo(DepositFacility)', 'Idle']","[True, True, True]",1.0,0.7142857142857143,False
18,"['navigate to object DepositFacility', 'Idle', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'Idle', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.7142857142857143,False
19,"['Navigate to object DepositFacility', 'Navigate to object DepositFacility', 'Navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.7142857142857143,False
20,"['Idle', 'Navigate to object DepositFacility', 'Idle']","['Idle', 'NavigateTo(DepositFacility)', 'Idle']","[True, True, True]",1.0,0.7142857142857143,False
21,"['Navigate to object DepositFacility', 'Explore', 'Navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.7142857142857143,False
22,"['Idle', 'Navigate to object DepositFacility', 'Idle']","['Idle', 'NavigateTo(DepositFacility)', 'Idle']","[True, True, True]",1.0,0.7142857142857143,False
