Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirOmaha', 'navigate to object ReservoirWhosville']","['NavigateTo(ReservoirOmaha)', 'NavigateTo(ReservoirWhosville)']","[True, True]",0.3333333333333333,0.13333333333333333,False
1,"['get supply ReservoirOmaha', 'get supply ReservoirWhosville']","['GetSupply(ReservoirOmaha)', 'GetSupply(ReservoirWhosville)']","[True, True]",0.3333333333333333,0.26666666666666666,False
2,"['navigate to object EnglandFire_Region_1', 'navigate to object TownFire_Region_1']","['NavigateTo(EnglandFire_Region_1)', 'NavigateTo(TownFire_Region_1)']","[True, True]",0.6666666666666666,0.4,False
3,"['use supply Sand on EnglandFire_Region_1', 'use supply Water on TownFire_Region_1']","['UseSupply(EnglandFire, Sand)', 'UseSupply(TownFire, Water)']","[True, True]",0.6666666666666666,0.6,False
4,"['navigate to object TownFire_Region_2', 'navigate to object TownFire_Region_1']","['NavigateTo(TownFire_Region_2)', 'NavigateTo(TownFire_Region_1)']","[True, False]",0.6666666666666666,0.6,False
5,"['use supply Water on TownFire_Region_2', 'explore']","['UseSupply(TownFire, Water)', 'Explore()']","[False, True]",0.6666666666666666,0.6,False
6,"['get supply ReservoirWhosville', 'explore']","['GetSupply(ReservoirWhosville)', 'Explore()']","[False, True]",0.6666666666666666,0.6,False
7,"['navigate to object ReservoirWhosville', 'explore']","['NavigateTo(ReservoirWhosville)', 'Explore()']","[True, True]",0.6666666666666666,0.6666666666666666,False
8,"['get supply ReservoirWhosville', 'navigate to object ReservoirOmaha']","['GetSupply(ReservoirWhosville)', 'NavigateTo(ReservoirOmaha)']","[True, True]",0.6666666666666666,0.6666666666666666,False
9,"['navigate to object TownFire_Region_2', 'get supply ReservoirOmaha']","['NavigateTo(TownFire_Region_2)', 'GetSupply(ReservoirOmaha)']","[True, True]",0.6666666666666666,0.6666666666666666,False
10,"['Use supply Water on TownFire_Region_2', 'Navigate to object TownFire_Region_1']","['UseSupply(TownFire, Water)', 'NavigateTo(TownFire_Region_1)']","[True, False]",0.6666666666666666,0.6666666666666666,False
11,"['use supply Water on TownFire_Region_2', 'explore']","['UseSupply(TownFire, Water)', 'Explore()']","[False, False]",0.6666666666666666,0.6666666666666666,False
12,"['use supply Water on TownFire', 'get supply ReservoirOmaha']","['UseSupply(TownFire, Water)', 'GetSupply(ReservoirOmaha)']","[False, True]",0.6666666666666666,0.6666666666666666,False
13,"['use supply Water on TownFire_Region_2', 'navigate to object EnglandFire_Region_1']","['UseSupply(TownFire, Water)', 'NavigateTo(EnglandFire_Region_1)']","[False, False]",0.6666666666666666,0.6666666666666666,False
14,"['use supply Water on TownFire_Region_2', 'navigate to object TownFire_Region_2']","['UseSupply(TownFire, Water)', 'NavigateTo(TownFire_Region_2)']","[False, True]",0.6666666666666666,0.6666666666666666,False
