Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirUtah', 'navigate to object ReservoirYork', 'explore', 'explore']","['NavigateTo(ReservoirUtah)', 'NavigateTo(ReservoirYork)', 'Explore()', 'Explore()']","[True, True, True, True]",0.3333333333333333,0.2,False
1,"['get supply ReservoirUtah', 'get supply ReservoirYork', 'navigate to object LostPersonTimmy', 'navigate to object LostPersonTimmy']","['GetSupply(ReservoirUtah)', 'GetSupply(ReservoirYork)', 'NavigateTo(LostPersonTimmy)', 'NavigateTo(LostPersonTimmy)']","[True, True, True, True]",0.5,0.4,False
2,"['navigate to object CaldorFire_Region_1', 'navigate to object GreatFire_Region_1', 'carry LostPersonTimmy', 'carry LostPersonTimmy']","['NavigateTo(CaldorFire_Region_1)', 'NavigateTo(GreatFire_Region_1)', 'Carry(LostPersonTimmy)', 'Carry(LostPersonTimmy)']","[True, True, True, True]",0.8333333333333334,0.6,False
3,"['use supply Sand on CaldorFire_Region_1', 'use supply Water on GreatFire_Region_1', 'move Right', 'navigate to object DepositFacility']","['UseSupply(CaldorFire, Sand)', 'UseSupply(GreatFire, Water)', 'Move(Right)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.8666666666666667,False
4,"['Navigate to CaldorFire_Region_2', 'Navigate to ReservoirYork', 'Navigate to DepositFacility', 'Navigate to DepositFacility']","['NavigateTo(CaldorFire_Region_2)', 'NavigateTo(ReservoirYork)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.8666666666666667,False
5,"['use supply Sand on CaldorFire_Region_2', 'get supply ReservoirYork', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['UseSupply(CaldorFire, Sand)', 'GetSupply(ReservoirYork)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[False, True, True, True]",1.0,0.8666666666666667,False
6,"['navigate to object ReservoirUtah', 'navigate to object CaldorFire_Region_2', 'dropoff LostPersonTimmy at DepositFacility', 'dropoff LostPersonTimmy at DepositFacility']","['NavigateTo(ReservoirUtah)', 'NavigateTo(CaldorFire_Region_2)', 'DropOff(DepositFacility, LostPersonTimmy)', 'DropOff(DepositFacility, LostPersonTimmy)']","[True, True, True, True]",1.0,0.9333333333333333,False
7,"['get supply ReservoirUtah', 'use supply Water on CaldorFire_Region_2', 'navigate to object ReservoirUtah', 'navigate to object ReservoirYork']","['GetSupply(ReservoirUtah)', 'UseSupply(CaldorFire, Water)', 'NavigateTo(ReservoirUtah)', 'NavigateTo(ReservoirYork)']","[True, False, True, True]",1.0,0.9333333333333333,False
8,"['use supply Sand on CaldorFire_Region_2', 'navigate to object ReservoirUtah', 'get supply ReservoirUtah', 'explore']","['UseSupply(CaldorFire, Sand)', 'NavigateTo(ReservoirUtah)', 'GetSupply(ReservoirUtah)', 'Explore()']","[False, True, True, True]",1.0,0.9333333333333333,False
9,"['navigate to object CaldorFire_Region_2', 'get supply ReservoirUtah', 'navigate to object CaldorFire_Region_2', 'navigate to object ReservoirUtah']","['NavigateTo(CaldorFire_Region_2)', 'GetSupply(ReservoirUtah)', 'NavigateTo(CaldorFire_Region_2)', 'NavigateTo(ReservoirUtah)']","[True, True, True, True]",1.0,0.9333333333333333,False
10,"['use supply Sand on CaldorFire_Region_2', 'navigate to object CaldorFire_Region_3', 'use supply Sand on CaldorFire_Region_2', 'get supply ReservoirUtah']","['UseSupply(CaldorFire, Sand)', 'NavigateTo(CaldorFire_Region_1)', 'UseSupply(CaldorFire, Sand)', 'GetSupply(ReservoirUtah)']","[True, False, True, True]",1.0,1.0,True
11,"['explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True]",1.0,1.0,True
12,"['Done', 'Done', 'Done', 'Done']","['Done', 'Done', 'Done', 'Done']","[True, True, True, True]",1.0,1.0,True
