Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirTaj', 'explore', 'explore', 'navigate to object ReservoirTaj']","['NavigateTo(ReservoirTaj)', 'Explore()', 'Explore()', 'NavigateTo(ReservoirTaj)']","[True, True, True, True]",0.25,0.1,False
1,"['get supply ReservoirTaj', 'navigate to object ReservoirLibre', 'navigate to object ReservoirLibre', 'get supply ReservoirTaj']","['GetSupply(ReservoirTaj)', 'NavigateTo(ReservoirLibre)', 'NavigateTo(ReservoirLibre)', 'GetSupply(ReservoirTaj)']","[True, True, True, True]",0.25,0.2,False
2,"['use supply Sand on RedFire_Region_1', 'get supply ReservoirLibre', 'get supply ReservoirLibre', 'navigate to object RedFire_Region_2']","['UseSupply(RedFire, Sand)', 'GetSupply(ReservoirLibre)', 'GetSupply(ReservoirLibre)', 'NavigateTo(RedFire_Region_2)']","[True, True, True, True]",0.5,0.4,False
3,"['get supply ReservoirLibre', 'use supply Water on RedFire_Region_1', 'use supply Water on RedFire_Region_2', 'clear inventory']","['GetSupply(ReservoirLibre)', 'UseSupply(RedFire, Water)', 'UseSupply(RedFire, Water)', 'ClearInventory()']","[True, False, False, True]",0.5,0.4,False
4,"['use supply Water on RedFire_Region_1', 'navigate to object RedFire_Region_2', 'get supply ReservoirLibre', 'navigate to object RedFire_Region_3']","['UseSupply(RedFire, Water)', 'NavigateTo(RedFire_Region_2)', 'GetSupply(ReservoirLibre)', 'NavigateTo(RedFire_Region_3)']","[False, True, True, True]",0.5,0.4,False
5,"['navigate to object RedFire_Region_1', 'use supply Water on RedFire_Region_2', 'navigate to object RedFire_Region_3', 'get supply ReservoirLibre']","['NavigateTo(RedFire_Region_1)', 'UseSupply(RedFire, Water)', 'NavigateTo(RedFire_Region_3)', 'GetSupply(ReservoirLibre)']","[True, False, True, False]",0.5,0.4,False
6,"['navigate to object ReservoirLibre', 'navigate to object ReservoirLibre', 'use supply Water on RedFire_Region_3', 'navigate to object ReservoirLibre']","['NavigateTo(ReservoirLibre)', 'NavigateTo(ReservoirLibre)', 'UseSupply(RedFire, Water)', 'NavigateTo(ReservoirLibre)']","[True, True, False, True]",0.5,0.4,False
7,"['get supply ReservoirLibre', 'get supply ReservoirLibre', 'navigate to object RedFire_Region_3', 'get supply ReservoirLibre']","['GetSupply(ReservoirLibre)', 'GetSupply(ReservoirLibre)', 'NavigateTo(RedFire_Region_3)', 'GetSupply(ReservoirLibre)']","[True, True, True, True]",0.5,0.4,False
8,"['navigate to object RedFire_Region_1', 'navigate to object RedFire_Region_2', 'use supply Water on RedFire_Region_3', 'explore']","['NavigateTo(RedFire_Region_1)', 'NavigateTo(RedFire_Region_2)', 'UseSupply(RedFire, Water)', 'Explore()']","[True, True, False, True]",0.5,0.5,False
9,"['Navigate to RedFire_Region_1', 'Navigate to RedFire_Region_2', 'Get supply ReservoirLibre', 'Navigate to RedFire_Region_3']","['NavigateTo(RedFire_Region_1)', 'NavigateTo(RedFire_Region_2)', 'GetSupply(ReservoirLibre)', 'NavigateTo(RedFire_Region_3)']","[True, True, False, True]",0.5,0.5,False
