Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirOmaha', 'navigate to object ReservoirOmaha', 'explore', 'navigate to object ReservoirWhosville']","['NavigateTo(ReservoirOmaha)', 'NavigateTo(ReservoirOmaha)', 'Explore()', 'NavigateTo(ReservoirWhosville)']","[True, True, True, True]",0.3333333333333333,0.13333333333333333,False
1,"['get supply ReservoirOmaha', 'get supply ReservoirOmaha', 'explore', 'get supply ReservoirWhosville']","['GetSupply(ReservoirOmaha)', 'GetSupply(ReservoirOmaha)', 'Explore()', 'GetSupply(ReservoirWhosville)']","[True, True, True, True]",0.3333333333333333,0.26666666666666666,False
2,"['navigate to object EnglandFire_Region_1', 'navigate to object EnglandFire_Region_1', 'explore', 'navigate to object TownFire_Region_1']","['NavigateTo(EnglandFire_Region_1)', 'NavigateTo(EnglandFire_Region_1)', 'Explore()', 'NavigateTo(TownFire_Region_1)']","[True, True, True, True]",0.6666666666666666,0.4,False
3,"['use supply Sand on EnglandFire_Region_1', 'use supply Sand on EnglandFire_Region_1', 'explore', 'use supply Water on TownFire_Region_1']","['UseSupply(EnglandFire, Sand)', 'UseSupply(EnglandFire, Sand)', 'Explore()', 'UseSupply(TownFire, Water)']","[True, True, True, True]",0.6666666666666666,0.6666666666666666,False
4,"['navigate to object TownFire_Region_2', 'navigate to object TownFire_Region_2', 'explore', 'use supply Water on TownFire_Region_2']","['NavigateTo(TownFire_Region_2)', 'NavigateTo(TownFire_Region_2)', 'Explore()', 'UseSupply(TownFire, Water)']","[True, True, True, False]",0.6666666666666666,0.6666666666666666,False
5,"['use supply Water on TownFire_Region_2', 'use supply Water on TownFire_Region_2', 'explore', 'navigate to object TownFire_Region_1']","['UseSupply(TownFire, Water)', 'UseSupply(TownFire, Water)', 'Explore()', 'NavigateTo(TownFire_Region_1)']","[False, False, True, False]",0.6666666666666666,0.6666666666666666,False
6,"['navigate to object TownFire_Region_2', 'navigate to object TownFire_Region_2', 'explore', 'explore']","['NavigateTo(TownFire_Region_2)', 'NavigateTo(TownFire_Region_2)', 'Explore()', 'Explore()']","[True, True, True, True]",0.6666666666666666,0.6666666666666666,False
7,"['get supply ReservoirWhosville', 'get supply ReservoirWhosville', 'navigate to object TownFire_Region_2', 'explore']","['GetSupply(ReservoirWhosville)', 'GetSupply(ReservoirWhosville)', 'NavigateTo(TownFire_Region_2)', 'Explore()']","[False, False, True, True]",0.6666666666666666,0.6666666666666666,False
8,"['navigate to object ReservoirWhosville', 'navigate to object ReservoirWhosville', 'use supply Water on TownFire_Region_2', 'explore']","['NavigateTo(ReservoirWhosville)', 'NavigateTo(ReservoirWhosville)', 'UseSupply(TownFire, Water)', 'Explore()']","[True, True, False, True]",0.6666666666666666,0.6666666666666666,False
9,"['navigate to object ReservoirWhosville', 'navigate to object ReservoirWhosville', 'get supply ReservoirWhosville', 'explore']","['NavigateTo(ReservoirWhosville)', 'NavigateTo(ReservoirWhosville)', 'GetSupply(ReservoirWhosville)', 'Explore()']","[True, True, False, True]",0.6666666666666666,0.6666666666666666,False
10,"['get supply ReservoirWhosville', 'get supply ReservoirWhosville', 'navigate to object ReservoirWhosville', 'explore']","['GetSupply(ReservoirWhosville)', 'GetSupply(ReservoirWhosville)', 'NavigateTo(ReservoirWhosville)', 'Explore()']","[True, True, True, True]",0.6666666666666666,0.6666666666666666,False
11,"['Navigate to TownFire_Region_5', 'Navigate to TownFire_Region_6', 'Get supply Water from ReservoirWhosville', 'Navigate to DepositFacility']","['NavigateTo(TownFire_Region_2)', 'NavigateTo(TownFire_Region_2)', 'GetSupply(ReservoirWhosville)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",0.8333333333333334,0.7333333333333333,False
12,"['navigate to object TownFire_Region_5', 'navigate to object TownFire_Region_6', 'use supply Water on TownFire_Region_2', 'explore']","['NavigateTo(TownFire_Region_1)', 'NavigateTo(TownFire_Region_1)', 'UseSupply(TownFire, Water)', 'Explore()']","[True, True, False, True]",0.8333333333333334,0.7333333333333333,False
13,"['navigate to TownFire_Region_5', 'navigate to TownFire_Region_6', 'use supply Water on TownFire_Region_2', 'get supply ReservoirWhosville']","['NavigateTo(TownFire_Region_2)', 'NavigateTo(TownFire_Region_2)', 'UseSupply(TownFire, Water)', 'GetSupply(ReservoirWhosville)']","[True, True, False, False]",0.8333333333333334,0.7333333333333333,False
14,"['use supply Water on TownFire', 'use supply Water on TownFire', 'move Right', 'navigate to object ReservoirWhosville']","['UseSupply(TownFire, Water)', 'UseSupply(TownFire, Water)', 'Move(Right)', 'NavigateTo(ReservoirWhosville)']","[True, True, True, True]",0.8333333333333334,0.7333333333333333,False
15,"['navigate to object TownFire_Region_2', 'navigate to object TownFire_Region_2', 'use supply Water on TownFire_Region_2', 'navigate to object ReservoirWhosville']","['NavigateTo(TownFire_Region_2)', 'NavigateTo(TownFire_Region_2)', 'UseSupply(TownFire, Water)', 'NavigateTo(ReservoirWhosville)']","[True, True, False, True]",0.8333333333333334,0.7333333333333333,False
