Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['get supply ReservoirTaj', 'navigate to object RedFire_Region_1', 'explore']","['GetSupply(ReservoirTaj)', 'NavigateTo(RedFire_Region_1)', 'Explore()']","[False, True, True]",0.5,0.1,False
1,"['navigate to object ReservoirTaj', 'get supply ReservoirTaj', 'explore east']","['NavigateTo(ReservoirTaj)', 'GetSupply(ReservoirTaj)', 'Explore()']","[True, False, True]",0.5,0.2,False
2,"['Navigate to object ReservoirTaj', 'Navigate to object ReservoirTaj', 'Explore']","['NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirTaj)', 'Explore()']","[True, True, True]",0.5,0.2,False
3,"['get supply ReservoirTaj', 'get supply ReservoirTaj', 'explore east']","['GetSupply(ReservoirTaj)', 'GetSupply(ReservoirTaj)', 'Explore()']","[True, True, True]",0.5,0.4,False
4,"['navigate to object RedFire_Region_2', 'use supply Sand on RedFire_Region_1', 'navigate to object ReservoirTaj']","['NavigateTo(RedFire_Region_2)', 'UseSupply(RedFire, Sand)', 'NavigateTo(ReservoirTaj)']","[True, True, True]",0.5,0.5,False
5,"['Use supply Sand on RedFire_Region_2', 'Get supply ReservoirTaj', 'Get supply ReservoirTaj']","['UseSupply(RedFire, Sand)', 'GetSupply(ReservoirTaj)', 'GetSupply(ReservoirTaj)']","[True, True, True]",0.5,0.5,False
6,"['Use supply Sand on RedFire_Region_3', 'Use supply Sand on RedFire_Region_1', 'Navigate to object RedFire_Region_3']","['UseSupply(RedFire, Sand)', 'UseSupply(RedFire, Sand)', 'NavigateTo(RedFire_Region_3)']","[False, True, True]",0.5,0.5,False
7,"['get supply ReservoirTaj', 'navigate to object RedFire_Region_3', 'use supply Sand on RedFire_Region_3']","['GetSupply(ReservoirTaj)', 'NavigateTo(RedFire_Region_3)', 'UseSupply(RedFire, Sand)']","[True, True, True]",0.5,0.5,False
8,"['get supply ReservoirTaj', 'navigate to object ReservoirTaj', 'use supply Sand on RedFire_Region_3']","['GetSupply(ReservoirTaj)', 'NavigateTo(ReservoirTaj)', 'UseSupply(RedFire, Sand)']","[True, True, False]",0.5,0.5,False
9,"['navigate to object RedFire_Region_1', 'get supply ReservoirTaj', 'get supply ReservoirTaj']","['NavigateTo(RedFire_Region_1)', 'GetSupply(ReservoirTaj)', 'GetSupply(ReservoirTaj)']","[True, True, False]",0.5,0.5,False
10,"['UseSupply(Sand) on RedFire_Region_1', 'Navigate to object RedFire_Region_9', 'Navigate to object ReservoirTaj']","['UseSupply(RedFire, Sand)', 'NavigateTo(RedFire_Region_1)', 'NavigateTo(ReservoirTaj)']","[True, True, True]",0.5,0.5,False
11,"['use supply Sand on RedFire', 'use supply Sand on RedFire', 'get supply ReservoirTaj']","['UseSupply(RedFire, Sand)', 'UseSupply(RedFire, Sand)', 'GetSupply(ReservoirTaj)']","[True, True, True]",0.5,0.6,False
12,"['Navigate to LostPersonThomas', 'Navigate to LostPersonThomas', 'Clear inventory']","['NavigateTo(LostPersonThomas)', 'NavigateTo(LostPersonThomas)', 'ClearInventory()']","[True, True, True]",0.75,0.7,False
13,"['carry LostPersonThomas', 'carry LostPersonThomas', 'navigate to object ReservoirTaj']","['Carry(LostPersonThomas)', 'Carry(LostPersonThomas)', 'NavigateTo(ReservoirTaj)']","[True, True, True]",0.75,0.8,False
14,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'get supply ReservoirTaj']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'GetSupply(ReservoirTaj)']","[True, True, True]",1.0,0.9,False
15,"['DropOff(LostPersonThomas at DepositFacility)', 'DropOff(LostPersonThomas at DepositFacility)', 'NavigateTo(RedFire)']","['DropOff(DepositFacility, LostPersonThomas)', 'DropOff(DepositFacility, LostPersonThomas)', 'NavigateTo(RedFire_Region_1)']","[True, True, False]",1.0,1.0,True
16,"['Done', 'Done', 'Done']","['Done', 'Done', 'Done']","[True, True, True]",1.0,1.0,True
