Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirTaj', 'explore', 'explore', 'explore']","['NavigateTo(ReservoirTaj)', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, False]",0.25,0.1,False
1,"['get supply ReservoirTaj', 'explore', 'explore', 'move Down']","['GetSupply(ReservoirTaj)', 'Explore()', 'Explore()', 'Move(Down)']","[True, True, True, True]",0.25,0.3,False
2,"['navigate to object RedFire_Region_1', 'navigate to object LostPersonThomas', 'get supply ReservoirTaj', 'get supply ReservoirTaj']","['NavigateTo(RedFire_Region_1)', 'NavigateTo(LostPersonThomas)', 'GetSupply(ReservoirTaj)', 'GetSupply(ReservoirTaj)']","[True, True, False, False]",0.75,0.5,False
3,"['use supply Sand on RedFire_Region_1', 'carry LostPersonThomas', 'navigate to ReservoirTaj', 'navigate to ReservoirTaj']","['UseSupply(RedFire, Sand)', 'Carry(LostPersonThomas)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirTaj)']","[True, True, True, True]",0.75,0.7,False
4,"['clear inventory', 'navigate to object DepositFacility', 'get supply ReservoirLibre', 'get supply ReservoirLibre']","['ClearInventory()', 'NavigateTo(DepositFacility)', 'GetSupply(ReservoirLibre)', 'GetSupply(ReservoirLibre)']","[True, True, True, False]",1.0,0.8,False
5,"['navigate to object ReservoirLibre', 'Idle', 'use supply Water on RedFire_Region_2', 'navigate to object ReservoirLibre']","['NavigateTo(ReservoirLibre)', 'Idle', 'UseSupply(RedFire, Water)', 'NavigateTo(ReservoirLibre)']","[True, True, False, True]",1.0,0.8,False
6,"['get supply ReservoirLibre', 'navigate to object DepositFacility', 'navigate to object RedFire_Region_2', 'get supply ReservoirLibre']","['GetSupply(ReservoirLibre)', 'NavigateTo(DepositFacility)', 'NavigateTo(RedFire_Region_2)', 'GetSupply(ReservoirLibre)']","[True, True, True, True]",1.0,0.8,False
7,"['use supply Water on RedFire_Region_3', 'Idle', 'use supply Water on RedFire_Region_2', 'navigate to RedFire_Region_1']","['UseSupply(RedFire, Water)', 'Idle', 'UseSupply(RedFire, Water)', 'NavigateTo(RedFire_Region_1)']","[False, True, False, False]",1.0,0.8,False
8,"['navigate to object RedFire_Region_2', 'Idle', 'navigate to object ReservoirLibre', 'navigate to object RedFire_Region_3']","['NavigateTo(RedFire_Region_2)', 'Idle', 'NavigateTo(ReservoirLibre)', 'NavigateTo(RedFire_Region_3)']","[True, True, True, True]",1.0,0.8,False
9,"['use supply Water on RedFire_Region_2', 'dropoff LostPersonThomas at DepositFacility', 'get supply ReservoirLibre', 'use supply Water on RedFire_Region_3']","['UseSupply(RedFire, Water)', 'DropOff(DepositFacility, LostPersonThomas)', 'GetSupply(ReservoirLibre)', 'UseSupply(RedFire, Water)']","[False, False, True, False]",1.0,0.8,False
10,"['navigate to object RedFire_Region_2', 'Idle', 'use supply Water on RedFire_Region_3', 'get supply ReservoirLibre']","['NavigateTo(RedFire_Region_2)', 'Idle', 'UseSupply(RedFire, Water)', 'GetSupply(ReservoirLibre)']","[True, True, False, False]",1.0,0.8,False
11,"['get supply ReservoirLibre', 'Idle', 'use supply Water on RedFire_Region_2', 'navigate to object ReservoirLibre']","['GetSupply(ReservoirLibre)', 'Idle', 'UseSupply(RedFire, Water)', 'NavigateTo(ReservoirLibre)']","[False, True, False, True]",1.0,0.8,False
12,"['navigate to object ReservoirLibre', 'Idle', 'navigate to object RedFire_Region_3', 'navigate to object DepositFacility']","['NavigateTo(ReservoirLibre)', 'Idle', 'NavigateTo(RedFire_Region_3)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.8,False
13,"['get supply ReservoirLibre', 'navigate to object DepositFacility', 'use supply Water on RedFire_Region_3', 'get supply ReservoirLibre']","['GetSupply(ReservoirLibre)', 'NavigateTo(DepositFacility)', 'UseSupply(RedFire, Water)', 'GetSupply(ReservoirLibre)']","[True, True, False, False]",1.0,0.8,False
14,"['navigate to object RedFire_Region_2', 'Idle', 'get supply ReservoirLibre', 'navigate to object ReservoirLibre']","['NavigateTo(RedFire_Region_2)', 'Idle', 'GetSupply(ReservoirLibre)', 'NavigateTo(ReservoirLibre)']","[True, True, False, True]",1.0,0.8,False
15,"['Use supply Water on RedFire_Region_2', 'Idle', 'Get supply Water from ReservoirLibre', 'Navigate to object RedFire_Region_2']","['UseSupply(RedFire, Water)', 'Idle', 'GetSupply(ReservoirLibre)', 'NavigateTo(RedFire_Region_2)']","[False, True, False, True]",1.0,0.8,False
16,"['navigate to object RedFire_Region_2', 'Idle', 'navigate to object ReservoirLibre', 'use supply Water on RedFire']","['NavigateTo(RedFire_Region_2)', 'Idle', 'NavigateTo(ReservoirLibre)', 'UseSupply(RedFire, Water)']","[True, True, True, False]",1.0,0.8,False
17,"['get supply ReservoirLibre', 'navigate to object DepositFacility', 'get supply ReservoirLibre', 'get supply ReservoirLibre']","['GetSupply(ReservoirLibre)', 'NavigateTo(DepositFacility)', 'GetSupply(ReservoirLibre)', 'GetSupply(ReservoirLibre)']","[False, True, True, False]",1.0,0.8,False
18,"['navigate to object ReservoirLibre', 'idle', 'use supply Water on RedFire_Region_6', 'navigate to object ReservoirLibre']","['NavigateTo(ReservoirLibre)', 'Idle', 'UseSupply(RedFire, Water)', 'NavigateTo(ReservoirLibre)']","[True, True, False, True]",1.0,0.8,False
19,"['get supply ReservoirLibre', 'navigate to object DepositFacility', 'navigate to object RedFire_Region_3', 'get supply ReservoirLibre']","['GetSupply(ReservoirLibre)', 'NavigateTo(DepositFacility)', 'NavigateTo(RedFire_Region_3)', 'GetSupply(ReservoirLibre)']","[True, True, True, True]",1.0,0.8,False
20,"['navigate to object RedFire_Region_2', 'Idle', 'use supply Water on RedFire_Region_3', 'navigate to object RedFire_Region_1']","['NavigateTo(RedFire_Region_2)', 'Idle', 'UseSupply(RedFire, Water)', 'NavigateTo(RedFire_Region_1)']","[True, True, False, True]",1.0,0.8,False
