Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirTaj', 'navigate to object ReservoirLibre', 'explore']","['NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirLibre)', 'Explore()']","[True, True, True]",0.2857142857142857,0.1111111111111111,False
1,"['get supply ReservoirTaj', 'get supply ReservoirLibre', 'navigate to object DowntownFire_Region_1']","['GetSupply(ReservoirTaj)', 'GetSupply(ReservoirLibre)', 'NavigateTo(DowntownFire_Region_1)']","[True, True, True]",0.42857142857142855,0.2777777777777778,False
2,"['navigate to object EmberFire_Region_1', 'navigate to object AgniFire_Region_1', 'navigate to object ReservoirLibre']","['NavigateTo(EmberFire_Region_1)', 'NavigateTo(AgniFire_Region_1)', 'NavigateTo(ReservoirLibre)']","[True, True, True]",0.7142857142857143,0.3888888888888889,False
3,"['use supply Sand on EmberFire', 'use supply Water on AgniFire', 'get supply ReservoirLibre']","['UseSupply(EmberFire, Sand)', 'UseSupply(AgniFire, Water)', 'GetSupply(ReservoirLibre)']","[True, True, True]",0.7142857142857143,0.6111111111111112,False
4,"['explore', 'explore', 'use supply Water on DowntownFire_Region_1']","['Explore()', 'Explore()', 'UseSupply(DowntownFire, Water)']","[True, True, False]",0.7142857142857143,0.6666666666666666,False
5,"['Navigate to object LostPersonThomas', 'Navigate to object LostPersonThomas', 'Navigate to object DowntownFire_Region_1']","['NavigateTo(LostPersonThomas)', 'NavigateTo(LostPersonThomas)', 'NavigateTo(DowntownFire_Region_1)']","[True, True, True]",0.8571428571428571,0.7222222222222222,False
6,"['Carry(LostPersonThomas)', 'Carry(LostPersonThomas)', 'UseSupply(Water) on DowntownFire']","['Carry(LostPersonThomas)', 'Carry(LostPersonThomas)', 'UseSupply(DowntownFire, Water)']","[True, True, True]",0.8571428571428571,0.8888888888888888,False
7,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'explore']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Explore()']","[True, True, True]",1.0,0.9444444444444444,False
8,"['dropoff LostPersonThomas at DepositFacility', 'dropoff LostPersonThomas at DepositFacility', 'explore']","['DropOff(DepositFacility, LostPersonThomas)', 'DropOff(DepositFacility, LostPersonThomas)', 'Explore()']","[True, True, True]",1.0,1.0,True
9,"['Done', 'Done', 'Done']","['Done', 'Done', 'Done']","[True, True, True]",1.0,1.0,True
