Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirOmaha', 'explore', 'navigate to object ReservoirWhosville', 'navigate to object ReservoirWhosville', 'explore']","['NavigateTo(ReservoirOmaha)', 'Explore()', 'NavigateTo(ReservoirWhosville)', 'NavigateTo(ReservoirWhosville)', 'Explore()']","[True, True, True, True, True]",0.3333333333333333,0.13333333333333333,False
1,"['get supply ReservoirOmaha', 'explore', 'get supply ReservoirWhosville', 'get supply ReservoirWhosville', 'explore']","['GetSupply(ReservoirOmaha)', 'Explore()', 'GetSupply(ReservoirWhosville)', 'GetSupply(ReservoirWhosville)', 'Explore()']","[True, True, True, True, True]",0.3333333333333333,0.26666666666666666,False
2,"['navigate to object EnglandFire_Region_1', 'get supply ReservoirOmaha', 'navigate to object TownFire_Region_1', 'navigate to object TownFire_Region_2', 'explore']","['NavigateTo(EnglandFire_Region_1)', 'GetSupply(ReservoirOmaha)', 'NavigateTo(TownFire_Region_1)', 'NavigateTo(TownFire_Region_2)', 'Explore()']","[True, False, True, True, True]",0.6666666666666666,0.4,False
3,"['use supply Sand on EnglandFire_Region_1', 'navigate to ReservoirOmaha', 'use supply Water on TownFire_Region_1', 'use supply Water on TownFire_Region_2', 'explore']","['UseSupply(EnglandFire, Sand)', 'NavigateTo(ReservoirOmaha)', 'UseSupply(TownFire, Water)', 'UseSupply(TownFire, Water)', 'Explore()']","[True, True, True, True, True]",0.6666666666666666,0.6666666666666666,False
4,"['explore', 'get supply ReservoirOmaha', 'explore', 'explore', 'explore']","['Explore()', 'GetSupply(ReservoirOmaha)', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",0.6666666666666666,0.7333333333333333,False
5,"['navigate to object LostPersonJeremy', 'store supply DepositFacility', 'navigate to object LostPersonJeremy', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(LostPersonJeremy)', 'StoreSupply(DepositFacility)', 'NavigateTo(LostPersonJeremy)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, False, True, True, True]",1.0,0.8666666666666667,False
6,"['carry LostPersonJeremy', 'clear inventory', 'carry LostPersonJeremy', 'Idle', 'Idle']","['Carry(LostPersonJeremy)', 'ClearInventory()', 'Carry(LostPersonJeremy)', 'Idle', 'Idle']","[True, True, True, True, True]",1.0,0.9333333333333333,False
7,"['Navigate to DepositFacility', 'Navigate to DepositFacility', 'Navigate to DepositFacility', 'Navigate to DepositFacility', 'Navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.9333333333333333,False
8,"['navigate to DepositFacility', 'navigate to DepositFacility', 'navigate to DepositFacility', 'navigate to DepositFacility', 'navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.9333333333333333,False
9,"['navigate to DepositFacility', 'navigate to DepositFacility', 'navigate to DepositFacility', 'navigate to DepositFacility', 'navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.9333333333333333,False
10,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.9333333333333333,False
11,"['dropoff LostPersonJeremy at DepositFacility', 'Idle', 'dropoff LostPersonJeremy at DepositFacility', 'navigate to DepositFacility', 'navigate to DepositFacility']","['DropOff(DepositFacility, LostPersonJeremy)', 'Idle', 'DropOff(DepositFacility, LostPersonJeremy)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,1.0,True
12,"['clear inventory', 'clear inventory', 'clear inventory', 'clear inventory', 'clear inventory']","['ClearInventory()', 'ClearInventory()', 'ClearInventory()', 'ClearInventory()', 'ClearInventory()']","[True, True, True, True, True]",1.0,1.0,True
13,"['Done', 'Done', 'Done', 'Done', 'Done']","['Done', 'Done', 'Done', 'Done', 'Done']","[True, True, True, True, True]",1.0,1.0,True
