Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['get supply ReservoirOmaha', 'explore', 'get supply ReservoirWhosville']","['GetSupply(ReservoirOmaha)', 'Explore()', 'GetSupply(ReservoirWhosville)']","[False, True, False]",0.3333333333333333,0.0,False
1,"['navigate to object ReservoirOmaha', 'navigate to object ReservoirOmaha', 'navigate to object ReservoirWhosville']","['NavigateTo(ReservoirOmaha)', 'NavigateTo(ReservoirOmaha)', 'NavigateTo(ReservoirWhosville)']","[True, True, True]",0.3333333333333333,0.13333333333333333,False
2,"['get supply ReservoirOmaha', 'get supply ReservoirOmaha', 'get supply ReservoirWhosville']","['GetSupply(ReservoirOmaha)', 'GetSupply(ReservoirOmaha)', 'GetSupply(ReservoirWhosville)']","[True, True, True]",0.3333333333333333,0.26666666666666666,False
3,"['use supply Sand on EnglandFire_Region_1', 'navigate to object EnglandFire_Region_1', 'navigate to object TownFire_Region_1']","['UseSupply(EnglandFire, Sand)', 'NavigateTo(EnglandFire_Region_1)', 'NavigateTo(TownFire_Region_1)']","[False, True, True]",0.6666666666666666,0.4,False
4,"['navigate to object EnglandFire_Region_1', 'use supply Sand on EnglandFire_Region_1', 'use supply Water on TownFire_Region_1']","['NavigateTo(EnglandFire_Region_1)', 'UseSupply(EnglandFire, Sand)', 'UseSupply(TownFire, Water)']","[True, True, True]",0.6666666666666666,0.6,False
5,"['get supply ReservoirWhosville', 'explore', 'navigate to object TownFire_Region_2']","['GetSupply(ReservoirWhosville)', 'Explore()', 'NavigateTo(TownFire_Region_2)']","[False, True, True]",0.6666666666666666,0.6,False
6,"['navigate to object ReservoirWhosville', 'explore', 'use supply Water on TownFire_Region_2']","['NavigateTo(ReservoirWhosville)', 'Explore()', 'UseSupply(TownFire, Water)']","[True, True, False]",0.6666666666666666,0.6,False
7,"['explore', 'navigate to object TownFire_Region_2', 'navigate to object ReservoirWhosville']","['Explore()', 'NavigateTo(TownFire_Region_2)', 'NavigateTo(ReservoirWhosville)']","[True, True, True]",0.6666666666666666,0.6,False
8,"['explore', 'get supply ReservoirWhosville', 'get supply ReservoirWhosville']","['Explore()', 'GetSupply(ReservoirWhosville)', 'GetSupply(ReservoirWhosville)']","[True, False, True]",0.6666666666666666,0.6,False
9,"['navigate to object ReservoirWhosville', 'navigate to object ReservoirWhosville', 'use supply Water on TownFire_Region_2']","['NavigateTo(ReservoirWhosville)', 'NavigateTo(ReservoirWhosville)', 'UseSupply(TownFire, Water)']","[True, True, False]",0.6666666666666666,0.6,False
10,"['get supply ReservoirWhosville', 'get supply ReservoirWhosville', 'navigate to object TownFire_Region_2']","['GetSupply(ReservoirWhosville)', 'GetSupply(ReservoirWhosville)', 'NavigateTo(TownFire_Region_2)']","[True, True, True]",0.6666666666666666,0.6,False
11,"['Navigate to object TownFire', 'Use supply Water on TownFire_Region_1', 'Use supply Water on TownFire_Region_2']","['NavigateTo(TownFire_Region_1)', 'UseSupply(TownFire, Water)', 'UseSupply(TownFire, Water)']","[True, False, True]",0.6666666666666666,0.6,False
12,"['Navigate to object TownFire_Region_2', 'Navigate to object TownFire_Region_2', 'Explore']","['NavigateTo(TownFire_Region_2)', 'NavigateTo(TownFire_Region_2)', 'Explore()']","[True, True, True]",0.6666666666666666,0.6,False
13,"['use supply Water on TownFire_Region_2', 'use supply Water on TownFire', 'navigate to object ReservoirWhosville']","['UseSupply(TownFire, Water)', 'UseSupply(TownFire, Water)', 'NavigateTo(ReservoirWhosville)']","[True, True, True]",0.6666666666666666,0.6666666666666666,False
14,"['explore', 'explore', 'get supply ReservoirOmaha']","['Explore()', 'Explore()', 'GetSupply(ReservoirOmaha)']","[True, True, True]",0.6666666666666666,0.6666666666666666,False
15,"['explore', 'navigate to object ReservoirWhosville', 'clear inventory']","['Explore()', 'NavigateTo(ReservoirWhosville)', 'ClearInventory()']","[True, True, True]",0.6666666666666666,0.7333333333333333,False
16,"['navigate to object LostPersonJeremy', 'navigate to object ReservoirWhosville', 'move Down']","['NavigateTo(LostPersonJeremy)', 'NavigateTo(ReservoirWhosville)', 'Move(Down)']","[True, True, True]",0.8333333333333334,0.8,False
17,"['carry LostPersonJeremy', 'explore', 'navigate to object LostPersonJeremy']","['Carry(LostPersonJeremy)', 'Explore()', 'NavigateTo(LostPersonJeremy)']","[True, True, True]",0.8333333333333334,0.8666666666666667,False
18,"['navigate to object DepositFacility', 'explore', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
19,"['Idle', 'Navigate to object ReservoirOmaha', 'Navigate to object DepositFacility']","['Idle', 'NavigateTo(ReservoirOmaha)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
20,"['Navigate to DepositFacility', 'Idle', 'Navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'Idle', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
21,"['Idle', 'Idle', 'navigate to object DepositFacility']","['Idle', 'Idle', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
22,"['NavigateTo(DepositFacility)', 'GetSupply(ReservoirOmaha)', 'NavigateTo(DepositFacility)']","['NavigateTo(DepositFacility)', 'GetSupply(ReservoirOmaha)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
23,"['dropoff LostPersonJeremy at DepositFacility', 'clear inventory', 'navigate to object DepositFacility']","['DropOff(DepositFacility, LostPersonJeremy)', 'ClearInventory()', 'NavigateTo(DepositFacility)']","[False, True, True]",1.0,0.9333333333333333,False
24,"['Idle', 'Idle', 'Navigate to object Alice']","['Idle', 'Idle', 'NavigateTo(Alice)']","[True, True, True]",1.0,0.9333333333333333,False
25,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
26,"['Idle', 'Navigate to object DepositFacility', 'Navigate to object DepositFacility']","['Idle', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
27,"['Idle', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['Idle', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
28,"['dropoff LostPersonJeremy at DepositFacility', 'dropoff LostPersonJeremy at DepositFacility', 'dropoff LostPersonJeremy at DepositFacility']","['DropOff(DepositFacility, LostPersonJeremy)', 'DropOff(DepositFacility, LostPersonJeremy)', 'DropOff(DepositFacility, LostPersonJeremy)']","[False, False, False]",1.0,0.9333333333333333,False
29,"['Idle', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","['Idle', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
30,"['Idle', 'Navigate to object DepositFacility', 'Navigate to object DepositFacility']","['Idle', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
31,"['Navigate to DepositFacility', 'Navigate to DepositFacility', 'Navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
32,"['Idle', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['Idle', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
33,"['Idle', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","['Idle', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
34,"['NavigateTo(DepositFacility)', 'Carry(LostPersonJeremy)', 'Carry(LostPersonJeremy)']","['NavigateTo(DepositFacility)', 'Carry(LostPersonJeremy)', 'Carry(LostPersonJeremy)']","[True, False, False]",1.0,0.9333333333333333,False
