Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirTaj', 'navigate to object ReservoirLibre']","['NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirLibre)']","[True, True]",0.2857142857142857,0.1111111111111111,False
1,"['get supply ReservoirTaj', 'get supply ReservoirLibre']","['GetSupply(ReservoirTaj)', 'GetSupply(ReservoirLibre)']","[True, True]",0.2857142857142857,0.2222222222222222,False
2,"['navigate to object EmberFire_Region_1', 'navigate to object AgniFire_Region_1']","['NavigateTo(EmberFire_Region_1)', 'NavigateTo(AgniFire_Region_1)']","[True, True]",0.5714285714285714,0.3333333333333333,False
3,"['use supply Sand on EmberFire_Region_1', 'use supply Water on AgniFire_Region_1']","['UseSupply(EmberFire, Sand)', 'UseSupply(AgniFire, Water)']","[True, True]",0.5714285714285714,0.5555555555555556,False
4,"['navigate to object ReservoirLibre', 'navigate to object DowntownFire_Region_1']","['NavigateTo(ReservoirLibre)', 'NavigateTo(DowntownFire_Region_1)']","[True, True]",0.7142857142857143,0.6111111111111112,False
5,"['get supply ReservoirLibre', 'use supply Water on DowntownFire_Region_1']","['GetSupply(ReservoirLibre)', 'UseSupply(DowntownFire, Water)']","[True, False]",0.7142857142857143,0.6111111111111112,False
6,"['use supply Water on DowntownFire_Region_1', 'get supply ReservoirLibre']","['UseSupply(DowntownFire, Water)', 'GetSupply(ReservoirLibre)']","[False, False]",0.7142857142857143,0.6111111111111112,False
7,"['navigate to object DowntownFire_Region_1', 'navigate to object ReservoirLibre']","['NavigateTo(DowntownFire_Region_1)', 'NavigateTo(ReservoirLibre)']","[True, True]",0.7142857142857143,0.6111111111111112,False
8,"['use supply Water on DowntownFire_Region_1', 'get supply ReservoirLibre']","['UseSupply(DowntownFire, Water)', 'GetSupply(ReservoirLibre)']","[True, True]",0.7142857142857143,0.6666666666666666,False
9,"['navigate to object ReservoirLibre', 'navigate to object DowntownFire_Region_1']","['NavigateTo(ReservoirLibre)', 'NavigateTo(DowntownFire_Region_1)']","[True, True]",0.7142857142857143,0.6666666666666666,False
10,"['get supply ReservoirLibre', 'use supply Water on DowntownFire_Region_1']","['GetSupply(ReservoirLibre)', 'UseSupply(DowntownFire, Water)']","[True, True]",0.7142857142857143,0.7222222222222222,False
11,"['explore', 'get supply ReservoirLibre']","['Explore()', 'GetSupply(ReservoirLibre)']","[True, False]",0.7142857142857143,0.7222222222222222,False
12,"['explore', 'navigate to object ReservoirLibre']","['Explore()', 'NavigateTo(ReservoirLibre)']","[True, True]",0.7142857142857143,0.7777777777777778,False
13,"['Navigate to LostPersonThomas', 'Get supply Water from ReservoirLibre']","['NavigateTo(LostPersonThomas)', 'GetSupply(ReservoirLibre)']","[True, True]",0.8571428571428571,0.8333333333333334,False
14,"['Carry(LostPersonThomas)', 'NavigateTo(LostPersonThomas)']","['Carry(LostPersonThomas)', 'NavigateTo(LostPersonThomas)']","[True, True]",0.8571428571428571,0.8888888888888888,False
15,"['Idle', 'navigate to object Alice']","['Idle', 'NavigateTo(Alice)']","[True, True]",0.8571428571428571,0.8888888888888888,False
16,"['navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.9444444444444444,False
