Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirOmaha', 'navigate to object ReservoirWhosville', 'explore', 'explore']","['NavigateTo(ReservoirOmaha)', 'NavigateTo(ReservoirWhosville)', 'Explore()', 'Explore()']","[True, True, True, True]",0.3333333333333333,0.13333333333333333,False
1,"['get supply ReservoirOmaha', 'get supply ReservoirWhosville', 'explore', 'explore']","['GetSupply(ReservoirOmaha)', 'GetSupply(ReservoirWhosville)', 'Explore()', 'Explore()']","[True, True, True, False]",0.3333333333333333,0.26666666666666666,False
2,"['use supply Sand on EnglandFire_Region_1', 'navigate to object TownFire_Region_1', 'explore', 'move Up']","['UseSupply(EnglandFire, Sand)', 'NavigateTo(TownFire_Region_1)', 'Explore()', 'Move(Up)']","[False, True, True, True]",0.6666666666666666,0.3333333333333333,False
3,"['navigate to object EnglandFire_Region_1', 'use supply Water on TownFire', 'get supply ReservoirWhosville', 'explore']","['NavigateTo(EnglandFire_Region_1)', 'UseSupply(TownFire, Water)', 'GetSupply(ReservoirWhosville)', 'Explore()']","[True, True, False, True]",0.6666666666666666,0.4666666666666667,False
4,"['use supply Sand on EnglandFire', 'navigate to object ReservoirWhosville', 'navigate to object ReservoirWhosville', 'explore']","['UseSupply(EnglandFire, Sand)', 'NavigateTo(ReservoirWhosville)', 'NavigateTo(ReservoirWhosville)', 'Explore()']","[True, True, True, True]",0.6666666666666666,0.6666666666666666,False
5,"['navigate to object LostPersonJeremy', 'get supply ReservoirWhosville', 'get supply ReservoirWhosville', 'navigate to object TownFire_Region_1']","['NavigateTo(LostPersonJeremy)', 'GetSupply(ReservoirWhosville)', 'GetSupply(ReservoirWhosville)', 'NavigateTo(TownFire_Region_1)']","[True, True, True, False]",0.8333333333333334,0.7333333333333333,False
6,"['navigate to object LostPersonJeremy', 'navigate to object TownFire_Region_2', 'navigate to object TownFire', 'navigate to object TownFire_Region_2']","['NavigateTo(LostPersonJeremy)', 'NavigateTo(TownFire_Region_2)', 'NavigateTo(TownFire_Region_1)', 'NavigateTo(TownFire_Region_2)']","[True, True, False, True]",0.8333333333333334,0.7333333333333333,False
7,"['Idle', 'Use supply Water on TownFire_Region_2', 'Navigate to TownFire_Region_2', 'Get supply ReservoirWhosville']","['Idle', 'UseSupply(TownFire, Water)', 'NavigateTo(TownFire_Region_2)', 'GetSupply(ReservoirWhosville)']","[True, True, False, False]",0.8333333333333334,0.8,False
8,"['explore', 'navigate to object LostPersonJeremy', 'clear inventory', 'navigate to object LostPersonJeremy']","['Explore()', 'NavigateTo(LostPersonJeremy)', 'ClearInventory()', 'NavigateTo(LostPersonJeremy)']","[False, True, True, True]",0.8333333333333334,0.8,False
9,"['navigate to object DepositFacility', 'carry LostPersonJeremy', 'navigate to object DepositFacility', 'carry LostPersonJeremy']","['NavigateTo(DepositFacility)', 'Carry(LostPersonJeremy)', 'NavigateTo(DepositFacility)', 'Carry(LostPersonJeremy)']","[True, True, True, True]",1.0,0.9333333333333333,False
10,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9333333333333333,False
11,"['move Down', 'navigate to object DepositFacility', 'move Down', 'navigate to object DepositFacility']","['Move(Down)', 'NavigateTo(DepositFacility)', 'Move(Down)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9333333333333333,False
12,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9333333333333333,False
13,"['move Left', 'navigate to DepositFacility', 'move Left', 'navigate to DepositFacility']","['Move(Left)', 'NavigateTo(DepositFacility)', 'Move(Left)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9333333333333333,False
14,"['move Down', 'navigate to object DepositFacility', 'move Left', 'navigate to object DepositFacility']","['Move(Down)', 'NavigateTo(DepositFacility)', 'Move(Left)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9333333333333333,False
15,"['navigate to DepositFacility', 'dropoff LostPersonJeremy at DepositFacility', 'navigate to DepositFacility', 'dropoff LostPersonJeremy at DepositFacility']","['NavigateTo(DepositFacility)', 'DropOff(DepositFacility, LostPersonJeremy)', 'NavigateTo(DepositFacility)', 'DropOff(DepositFacility, LostPersonJeremy)']","[True, True, True, True]",1.0,1.0,True
16,"['Done', 'Done', 'Done', 'Done']","['Done', 'Done', 'Done', 'Done']","[True, True, True, True]",1.0,1.0,True
