Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirYork', 'navigate to object ReservoirYork', 'navigate to object ReservoirYork', 'explore', 'explore']","['NavigateTo(ReservoirYork)', 'NavigateTo(ReservoirYork)', 'NavigateTo(ReservoirYork)', 'Explore()', 'Explore()']","[True, True, True, True, True]",0.2,0.07142857142857142,False
1,"['get supply ReservoirYork', 'get supply ReservoirYork', 'get supply ReservoirYork', 'explore', 'explore']","['GetSupply(ReservoirYork)', 'GetSupply(ReservoirYork)', 'GetSupply(ReservoirYork)', 'Explore()', 'Explore()']","[True, True, True, True, True]",0.2,0.14285714285714285,False
2,"['use supply Water on SussexFire_Region_1', 'navigate to object SussexFire_Region_1', 'navigate to object SussexFire', 'explore', 'explore']","['UseSupply(SussexFire, Water)', 'NavigateTo(SussexFire_Region_1)', 'NavigateTo(SussexFire_Region_1)', 'Explore()', 'Explore()']","[False, True, True, True, True]",0.4,0.35714285714285715,False
3,"['navigate to object SussexFire_Region_1', 'use supply Water on SussexFire_Region_1', 'use supply Water on SussexFire_Region_1', 'explore', 'explore']","['NavigateTo(SussexFire_Region_1)', 'UseSupply(SussexFire, Water)', 'UseSupply(SussexFire, Water)', 'Explore()', 'Explore()']","[True, True, True, True, True]",0.4,0.5,False
4,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",0.4,0.5,False
5,"['carry LostPersonJacob', 'navigate to object LostPersonZoe', 'navigate to object LostPersonZoe', 'navigate to object DepositFacility', 'navigate to object LostPersonJacob']","['Carry(LostPersonJacob)', 'NavigateTo(LostPersonZoe)', 'NavigateTo(LostPersonZoe)', 'NavigateTo(DepositFacility)', 'NavigateTo(LostPersonJacob)']","[False, True, True, True, True]",1.0,0.7142857142857143,False
6,"['navigate to object LostPersonJacob', 'carry LostPersonZoe', 'carry LostPersonZoe', 'Idle', 'navigate to object LostPersonJacob']","['NavigateTo(LostPersonJacob)', 'Carry(LostPersonZoe)', 'Carry(LostPersonZoe)', 'Idle', 'NavigateTo(LostPersonJacob)']","[True, True, True, True, True]",1.0,0.7857142857142857,False
7,"['Idle', 'Navigate to object DepositFacility', 'Navigate to object DepositFacility', 'Navigate to object LostPersonJacob', 'Navigate to object LostPersonJacob']","['Idle', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(LostPersonJacob)', 'NavigateTo(LostPersonJacob)']","[True, True, True, True, True]",1.0,0.7857142857142857,False
8,"['explore', 'dropoff LostPersonZoe at DepositFacility', 'dropoff LostPersonZoe at DepositFacility', 'carry LostPersonJacob', 'carry LostPersonJacob']","['Explore()', 'DropOff(DepositFacility, LostPersonZoe)', 'DropOff(DepositFacility, LostPersonZoe)', 'Carry(LostPersonJacob)', 'Carry(LostPersonJacob)']","[False, True, True, True, True]",1.0,0.9285714285714286,False
9,"['explore', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['Explore()', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.9285714285714286,False
10,"['clear inventory', 'navigate to object LostPersonJacob', 'navigate to object LostPersonJacob', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['ClearInventory()', 'NavigateTo(LostPersonJacob)', 'NavigateTo(LostPersonJacob)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.9285714285714286,False
11,"['explore', 'carry LostPersonJacob', 'carry LostPersonJacob', 'dropoff LostPersonJacob at DepositFacility', 'dropoff LostPersonJacob at DepositFacility']","['Explore()', 'Carry(LostPersonJacob)', 'Carry(LostPersonJacob)', 'DropOff(DepositFacility, LostPersonJacob)', 'DropOff(DepositFacility, LostPersonJacob)']","[True, False, False, True, True]",1.0,1.0,True
12,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
13,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
14,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
15,"['Explore', 'Explore', 'Explore', 'Explore', 'Explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
16,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
17,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
18,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
19,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
20,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
21,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
22,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
23,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
24,"['Explore', 'Explore', 'Explore', 'Explore', 'Explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
25,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
26,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
27,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
28,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
29,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
30,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
31,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
32,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
