Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirTaj', 'explore', 'navigate to object ReservoirTaj', 'navigate to object ReservoirTaj', 'navigate to object ReservoirTaj']","['NavigateTo(ReservoirTaj)', 'Explore()', 'NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirTaj)']","[True, True, True, True, True]",0.25,0.1,False
1,"['get supply ReservoirTaj', 'explore', 'get supply ReservoirTaj', 'get supply ReservoirTaj', 'get supply ReservoirTaj']","['GetSupply(ReservoirTaj)', 'Explore()', 'GetSupply(ReservoirTaj)', 'GetSupply(ReservoirTaj)', 'GetSupply(ReservoirTaj)']","[True, True, True, True, True]",0.25,0.2,False
2,"['use supply Sand on RedFire_Region_1', 'get supply ReservoirTaj', 'use supply Sand on RedFire_Region_2', 'use supply Sand on RedFire_Region_3', 'explore']","['UseSupply(RedFire, Sand)', 'GetSupply(ReservoirTaj)', 'UseSupply(RedFire, Sand)', 'UseSupply(RedFire, Sand)', 'Explore()']","[False, False, False, False, True]",0.5,0.2,False
3,"['navigate to object RedFire_Region_1', 'get supply ReservoirTaj', 'navigate to object RedFire_Region_2', 'navigate to object RedFire_Region_3', 'explore']","['NavigateTo(RedFire_Region_1)', 'GetSupply(ReservoirTaj)', 'NavigateTo(RedFire_Region_2)', 'NavigateTo(RedFire_Region_3)', 'Explore()']","[True, False, True, True, True]",0.5,0.3,False
4,"['navigate to object ReservoirLibre', 'navigate to object ReservoirTaj', 'navigate to object ReservoirLibre', 'navigate to object ReservoirLibre', 'explore']","['NavigateTo(ReservoirLibre)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirLibre)', 'NavigateTo(ReservoirLibre)', 'Explore()']","[True, True, True, True, True]",0.5,0.3,False
5,"['navigate to object ReservoirLibre', 'navigate to object ReservoirTaj', 'navigate to object ReservoirLibre', 'navigate to object ReservoirLibre', 'explore']","['NavigateTo(ReservoirLibre)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirLibre)', 'NavigateTo(ReservoirLibre)', 'Explore()']","[True, True, True, True, True]",0.5,0.3,False
6,"['navigate to object ReservoirLibre', 'navigate to object ReservoirTaj', 'navigate to object ReservoirLibre', 'navigate to object ReservoirLibre', 'explore']","['NavigateTo(ReservoirLibre)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirLibre)', 'NavigateTo(ReservoirLibre)', 'Explore()']","[True, True, True, True, True]",0.5,0.3,False
7,"['navigate to object ReservoirLibre', 'navigate to object ReservoirTaj', 'navigate to object ReservoirLibre', 'navigate to object ReservoirLibre', 'explore']","['NavigateTo(ReservoirLibre)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirLibre)', 'NavigateTo(ReservoirLibre)', 'Explore()']","[True, True, True, True, True]",0.5,0.3,False
8,"['get supply ReservoirLibre', 'navigate to object ReservoirTaj', 'get supply ReservoirLibre', 'get supply ReservoirLibre', 'explore']","['GetSupply(ReservoirLibre)', 'NavigateTo(ReservoirTaj)', 'GetSupply(ReservoirLibre)', 'GetSupply(ReservoirLibre)', 'Explore()']","[True, True, True, True, True]",0.5,0.3,False
9,"['use supply Water on RedFire_Region_1', 'get supply ReservoirTaj', 'use supply Water on RedFire_Region_2', 'use supply Water on RedFire_Region_3', 'explore']","['UseSupply(RedFire, Water)', 'GetSupply(ReservoirTaj)', 'UseSupply(RedFire, Water)', 'UseSupply(RedFire, Water)', 'Explore()']","[False, True, False, False, True]",0.5,0.3,False
10,"['navigate to object RedFire_Region_1', 'navigate to object RedFire_Region_16', 'navigate to object RedFire_Region_2', 'navigate to object RedFire_Region_3', 'explore']","['NavigateTo(RedFire_Region_1)', 'NavigateTo(RedFire_Region_1)', 'NavigateTo(RedFire_Region_2)', 'NavigateTo(RedFire_Region_3)', 'Explore()']","[True, True, True, True, True]",0.5,0.3,False
11,"['use supply Water on RedFire_Region_1', 'navigate to ReservoirLibre', 'use supply Water on RedFire_Region_2', 'use supply Water on RedFire_Region_3', 'explore']","['UseSupply(RedFire, Water)', 'NavigateTo(ReservoirLibre)', 'UseSupply(RedFire, Water)', 'UseSupply(RedFire, Water)', 'Explore()']","[False, True, False, False, True]",0.5,0.3,False
12,"['use supply Sand on RedFire', 'navigate to object RedFire_Region_1', 'use supply Sand on RedFire', 'navigate to object RedFire_Region_2', 'navigate to object RedFire_Region_3']","['UseSupply(RedFire, Sand)', 'NavigateTo(RedFire_Region_1)', 'UseSupply(RedFire, Sand)', 'NavigateTo(RedFire_Region_2)', 'NavigateTo(RedFire_Region_3)']","[True, True, True, True, True]",0.5,0.4,False
13,"['explore', 'move Right', 'navigate to object ReservoirTaj', 'use supply Sand on RedFire_Region_18', 'move Up']","['Explore()', 'Move(Right)', 'NavigateTo(ReservoirTaj)', 'UseSupply(RedFire, Sand)', 'Move(Up)']","[True, True, True, True, True]",0.5,0.5,False
14,"['navigate to object ReservoirTaj', 'navigate to object RedFire_Region_1', 'get supply ReservoirTaj', 'navigate to object RedFire_Region_1', 'use supply Sand on RedFire_Region_18']","['NavigateTo(ReservoirTaj)', 'NavigateTo(RedFire_Region_1)', 'GetSupply(ReservoirTaj)', 'NavigateTo(RedFire_Region_1)', 'UseSupply(RedFire, Sand)']","[True, True, True, True, True]",0.5,0.5,False
15,"['get supply ReservoirTaj', 'use supply Sand on RedFire_Region_1', 'navigate to object RedFire_Region_19', 'get supply ReservoirTaj', 'navigate to object RedFire_Region_13']","['GetSupply(ReservoirTaj)', 'UseSupply(RedFire, Sand)', 'NavigateTo(RedFire_Region_1)', 'GetSupply(ReservoirTaj)', 'NavigateTo(RedFire_Region_1)']","[True, True, False, False, False]",0.5,0.5,False
16,"['use supply Sand on RedFire_Region_18', 'navigate to RedFire_Region_15', 'use supply Sand on RedFire_Region_13', 'navigate to ReservoirTaj', 'navigate to RedFire_Region_19']","['UseSupply(RedFire, Sand)', 'NavigateTo(RedFire_Region_1)', 'UseSupply(RedFire, Sand)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(RedFire_Region_2)']","[False, False, False, True, False]",0.5,0.5,False
17,"['navigate to RedFire_Region_18', 'explore', 'navigate to RedFire_Region_15', 'get supply ReservoirTaj', 'navigate to RedFire_Region_13']","['NavigateTo(RedFire_Region_2)', 'Explore()', 'NavigateTo(RedFire_Region_1)', 'GetSupply(ReservoirTaj)', 'NavigateTo(RedFire_Region_2)']","[False, True, False, True, False]",0.5,0.5,False
18,"['navigate to RedFire_Region_18', 'move Up', 'use supply Sand on RedFire_Region_19', 'get supply ReservoirTaj', 'navigate to ReservoirTaj']","['NavigateTo(RedFire_Region_2)', 'Move(Up)', 'UseSupply(RedFire, Sand)', 'GetSupply(ReservoirTaj)', 'NavigateTo(ReservoirTaj)']","[True, True, False, True, True]",0.5,0.5,False
19,"['navigate to object RedFire_Region_10', 'navigate to object ReservoirLibre', 'navigate to object RedFire_Region_18', 'get supply ReservoirTaj', 'navigate to object ReservoirTaj']","['NavigateTo(RedFire_Region_1)', 'NavigateTo(ReservoirLibre)', 'NavigateTo(RedFire_Region_1)', 'GetSupply(ReservoirTaj)', 'NavigateTo(ReservoirTaj)']","[True, True, True, True, True]",0.5,0.5,False
20,"['navigate to object RedFire_Region_2', 'get supply ReservoirLibre', 'navigate to object RedFire_Region_10', 'navigate to object RedFire_Region_18', 'get supply ReservoirTaj']","['NavigateTo(RedFire_Region_2)', 'GetSupply(ReservoirLibre)', 'NavigateTo(RedFire_Region_1)', 'NavigateTo(RedFire_Region_1)', 'GetSupply(ReservoirTaj)']","[True, True, True, True, True]",0.5,0.5,False
21,"['use supply Sand on RedFire_Region_2', 'store supply DepositFacility', 'use supply Sand on RedFire_Region_1', 'use supply Sand on RedFire_Region_1', 'navigate to RedFire_Region_18']","['UseSupply(RedFire, Sand)', 'StoreSupply(DepositFacility)', 'UseSupply(RedFire, Sand)', 'UseSupply(RedFire, Sand)', 'NavigateTo(RedFire_Region_2)']","[True, False, True, True, True]",0.75,0.5,False
22,"['navigate to object ReservoirTaj', 'navigate to object DepositFacility', 'navigate to object ReservoirTaj', 'use supply Sand on RedFire_Region_18', 'navigate to object ReservoirTaj']","['NavigateTo(ReservoirTaj)', 'NavigateTo(DepositFacility)', 'NavigateTo(ReservoirTaj)', 'UseSupply(RedFire, Sand)', 'NavigateTo(ReservoirTaj)']","[True, True, True, True, True]",0.75,0.6,False
23,"['get supply ReservoirTaj', 'navigate to object DepositFacility', 'get supply ReservoirTaj', 'navigate to object RedFire_Region_18', 'navigate to object RedFire_Region_15']","['GetSupply(ReservoirTaj)', 'NavigateTo(DepositFacility)', 'GetSupply(ReservoirTaj)', 'NavigateTo(RedFire_Region_1)', 'NavigateTo(RedFire_Region_1)']","[True, True, True, True, True]",0.75,0.6,False
24,"['use supply Sand on RedFire_Region_10', 'explore', 'use supply Sand on RedFire_Region_18', 'carry LostPersonThomas', 'carry LostPersonThomas']","['UseSupply(RedFire, Sand)', 'Explore()', 'UseSupply(RedFire, Sand)', 'Carry(LostPersonThomas)', 'Carry(LostPersonThomas)']","[False, True, False, False, False]",1.0,0.6,False
25,"['navigate to object RedFire_Region_19', 'navigate to object ReservoirTaj', 'navigate to object RedFire_Region_18', 'navigate to object LostPersonThomas', 'navigate to object LostPersonThomas']","['NavigateTo(RedFire_Region_1)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(RedFire_Region_1)', 'NavigateTo(LostPersonThomas)', 'NavigateTo(LostPersonThomas)']","[True, True, True, True, True]",1.0,0.7,False
26,"['use supply Sand on RedFire_Region_1', 'clear inventory', 'use supply Sand on RedFire_Region_1', 'carry LostPersonThomas', 'carry LostPersonThomas']","['UseSupply(RedFire, Sand)', 'ClearInventory()', 'UseSupply(RedFire, Sand)', 'Carry(LostPersonThomas)', 'Carry(LostPersonThomas)']","[True, True, True, True, True]",1.0,0.8,False
27,"['navigate to object RedFire_Region_18', 'navigate to object ReservoirTaj', 'navigate to object RedFire_Region_19', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(RedFire_Region_1)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(RedFire_Region_1)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[False, True, False, True, True]",1.0,0.8,False
28,"['move Left', 'get supply ReservoirTaj', 'move Right', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['Move(Left)', 'GetSupply(ReservoirTaj)', 'Move(Right)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.8,False
29,"['get supply ReservoirTaj', 'navigate to object RedFire_Region_18', 'get supply ReservoirTaj', 'dropoff LostPersonThomas at DepositFacility', 'dropoff LostPersonThomas at DepositFacility']","['GetSupply(ReservoirTaj)', 'NavigateTo(RedFire_Region_1)', 'GetSupply(ReservoirTaj)', 'DropOff(DepositFacility, LostPersonThomas)', 'DropOff(DepositFacility, LostPersonThomas)']","[False, True, False, True, True]",1.0,0.9,False
30,"['navigate to object ReservoirTaj', 'use supply Sand on RedFire_Region_1', 'navigate to object ReservoirTaj', 'navigate to object ReservoirLibre', 'navigate to object ReservoirLibre']","['NavigateTo(ReservoirTaj)', 'UseSupply(RedFire, Sand)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirLibre)', 'NavigateTo(ReservoirLibre)']","[True, True, True, True, True]",1.0,0.9,False
