Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirTaj', 'navigate to object ReservoirLibre', 'explore', 'navigate to object ReservoirLibre']","['NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirLibre)', 'Explore()', 'NavigateTo(ReservoirLibre)']","[True, True, True, True]",0.2857142857142857,0.1111111111111111,False
1,"['get supply ReservoirTaj', 'get supply ReservoirLibre', 'explore', 'navigate to object AgniFire_Region_1']","['GetSupply(ReservoirTaj)', 'GetSupply(ReservoirLibre)', 'Explore()', 'NavigateTo(AgniFire_Region_1)']","[True, True, True, True]",0.42857142857142855,0.3333333333333333,False
2,"['use supply Sand on EmberFire_Region_1', 'navigate to DowntownFire_Region_1', 'explore', 'navigate to ReservoirLibre']","['UseSupply(EmberFire, Sand)', 'NavigateTo(DowntownFire_Region_1)', 'Explore()', 'NavigateTo(ReservoirLibre)']","[False, True, True, True]",0.7142857142857143,0.3888888888888889,False
3,"['navigate to object EmberFire_Region_1', 'use supply Water on DowntownFire_Region_1', 'explore', 'get supply ReservoirLibre']","['NavigateTo(EmberFire_Region_1)', 'UseSupply(DowntownFire, Water)', 'Explore()', 'GetSupply(ReservoirLibre)']","[True, True, True, True]",0.7142857142857143,0.5555555555555556,False
4,"['Use supply Sand on EmberFire_Region_1', 'Navigate to object AgniFire_Region_1', 'Navigate to object ReservoirLibre', 'Navigate to object AgniFire_Region_1']","['UseSupply(EmberFire, Sand)', 'NavigateTo(AgniFire_Region_1)', 'NavigateTo(ReservoirLibre)', 'NavigateTo(AgniFire_Region_1)']","[True, True, True, True]",0.7142857142857143,0.6666666666666666,False
5,"['navigate to object AgniFire_Region_1', 'use supply Water on AgniFire_Region_1', 'get supply ReservoirLibre', 'use supply Water on AgniFire_Region_1']","['NavigateTo(AgniFire_Region_1)', 'UseSupply(AgniFire, Water)', 'GetSupply(ReservoirLibre)', 'UseSupply(AgniFire, Water)']","[True, False, True, True]",0.7142857142857143,0.7777777777777778,False
6,"['explore', 'navigate to object ReservoirLibre', 'use supply Water on DowntownFire_Region_1', 'explore']","['Explore()', 'NavigateTo(ReservoirLibre)', 'UseSupply(DowntownFire, Water)', 'Explore()']","[True, True, False, True]",0.7142857142857143,0.7777777777777778,False
7,"['navigate to object LostPersonThomas', 'get supply ReservoirLibre', 'navigate to object DowntownFire', 'navigate to object LostPersonThomas']","['NavigateTo(LostPersonThomas)', 'GetSupply(ReservoirLibre)', 'NavigateTo(DowntownFire_Region_1)', 'NavigateTo(LostPersonThomas)']","[True, True, False, True]",0.8571428571428571,0.8333333333333334,False
8,"['navigate to DepositFacility', 'get supply from ReservoirLibre', 'explore', 'navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'GetSupply(ReservoirLibre)', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.8888888888888888,False
9,"['carry LostPersonThomas', 'get supply Water from ReservoirLibre', 'navigate to DowntownFire_Region_1', 'carry LostPersonThomas']","['Carry(LostPersonThomas)', 'GetSupply(ReservoirLibre)', 'NavigateTo(DowntownFire_Region_1)', 'Carry(LostPersonThomas)']","[False, True, False, False]",1.0,0.8888888888888888,False
10,"['Navigate to object LostPersonThomas', 'Navigate to object DowntownFire_Region_1', 'Explore', 'Navigate to object LostPersonThomas']","['NavigateTo(LostPersonThomas)', 'NavigateTo(DowntownFire_Region_1)', 'Explore()', 'NavigateTo(LostPersonThomas)']","[True, False, True, True]",1.0,0.8888888888888888,False
11,"['carry LostPersonThomas', 'navigate to object DowntownFire_Region_1', 'navigate to object DowntownFire_Region_1', 'carry LostPersonThomas']","['Carry(LostPersonThomas)', 'NavigateTo(DowntownFire_Region_1)', 'NavigateTo(DowntownFire_Region_1)', 'Carry(LostPersonThomas)']","[True, False, False, True]",1.0,0.9444444444444444,False
12,"['navigate to DepositFacility', 'navigate to DepositFacility', 'navigate to DepositFacility', 'navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9444444444444444,False
13,"['Navigate to DepositFacility', 'Navigate to DepositFacility', 'Navigate to DepositFacility', 'Navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9444444444444444,False
14,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9444444444444444,False
15,"['dropoff LostPersonThomas at DepositFacility', 'dropoff LostPersonThomas at DepositFacility', 'dropoff LostPersonThomas at DepositFacility', 'dropoff LostPersonThomas at DepositFacility']","['DropOff(DepositFacility, LostPersonThomas)', 'DropOff(DepositFacility, LostPersonThomas)', 'DropOff(DepositFacility, LostPersonThomas)', 'DropOff(DepositFacility, LostPersonThomas)']","[True, True, True, True]",1.0,1.0,True
16,"['Done', 'Done', 'Done', 'Done']","['Done', 'Done', 'Done', 'Done']","[True, True, True, True]",1.0,1.0,True
