Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirYork', 'navigate to object ReservoirUtah', 'navigate to object ReservoirUtah']","['NavigateTo(ReservoirYork)', 'NavigateTo(ReservoirUtah)', 'NavigateTo(ReservoirUtah)']","[True, True, True]",0.3333333333333333,0.13333333333333333,False
1,"['get supply ReservoirYork', 'get supply ReservoirUtah', 'explore']","['GetSupply(ReservoirYork)', 'GetSupply(ReservoirUtah)', 'Explore()']","[True, True, True]",0.3333333333333333,0.26666666666666666,False
2,"['navigate to object GreatFire_Region_1', 'navigate to object CaldorFire_Region_1', 'navigate to object ReservoirUtah']","['NavigateTo(GreatFire_Region_1)', 'NavigateTo(CaldorFire_Region_1)', 'NavigateTo(ReservoirUtah)']","[True, True, True]",0.6666666666666666,0.4,False
3,"['use supply Water on GreatFire_Region_1', 'use supply Sand on CaldorFire_Region_1', 'get supply ReservoirUtah']","['UseSupply(GreatFire, Water)', 'UseSupply(CaldorFire, Sand)', 'GetSupply(ReservoirUtah)']","[True, True, True]",0.6666666666666666,0.6,False
4,"['Navigate to object CaldorFire_Region_2', 'Navigate to object CaldorFire_Region_1', 'Navigate to object CaldorFire_Region_2']","['NavigateTo(CaldorFire_Region_2)', 'NavigateTo(CaldorFire_Region_1)', 'NavigateTo(CaldorFire_Region_2)']","[True, False, True]",0.6666666666666666,0.6,False
5,"['Use supply Sand on CaldorFire_Region_2', 'Move Left', 'Use supply Sand on CaldorFire_Region_2']","['UseSupply(CaldorFire, Sand)', 'Move(Left)', 'UseSupply(CaldorFire, Sand)']","[False, True, True]",0.6666666666666666,0.6666666666666666,False
6,"['Explore', 'Explore', 'Clear inventory']","['Explore()', 'Explore()', 'ClearInventory()']","[True, True, True]",0.6666666666666666,0.7333333333333333,False
7,"['navigate to object LostPersonTimmy', 'navigate to object LostPersonTimmy', 'explore']","['NavigateTo(LostPersonTimmy)', 'NavigateTo(LostPersonTimmy)', 'Explore()']","[True, True, True]",0.8333333333333334,0.8,False
8,"['Carry(LostPersonTimmy)', 'Carry(LostPersonTimmy)', 'Explore']","['Carry(LostPersonTimmy)', 'Carry(LostPersonTimmy)', 'Explore()']","[True, True, True]",0.8333333333333334,0.8666666666666667,False
9,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'explore']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Explore()']","[True, True, True]",1.0,0.9333333333333333,False
10,"['dropoff LostPersonTimmy at DepositFacility', 'dropoff LostPersonTimmy at DepositFacility', 'navigate to object DepositFacility']","['DropOff(DepositFacility, LostPersonTimmy)', 'DropOff(DepositFacility, LostPersonTimmy)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,1.0,True
11,"['Done', 'Done', 'Done']","['Done', 'Done', 'Done']","[True, True, True]",1.0,1.0,True
