Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirYork', 'explore', 'navigate to object ReservoirYork', 'navigate to object ReservoirYork']","['NavigateTo(ReservoirYork)', 'Explore()', 'NavigateTo(ReservoirYork)', 'NavigateTo(ReservoirYork)']","[True, True, True, True]",0.2,0.21428571428571427,False
1,"['get supply ReservoirYork', 'navigate to object ReservoirYork', 'get supply ReservoirYork', 'get supply ReservoirYork']","['GetSupply(ReservoirYork)', 'NavigateTo(ReservoirYork)', 'GetSupply(ReservoirYork)', 'GetSupply(ReservoirYork)']","[True, True, True, True]",0.2,0.2857142857142857,False
2,"['navigate to object SussexFire_Region_1', 'get supply from ReservoirYork', 'navigate to object SussexFire_Region_1', 'navigate to object SussexFire_Region_1']","['NavigateTo(SussexFire_Region_1)', 'GetSupply(ReservoirYork)', 'NavigateTo(SussexFire_Region_1)', 'NavigateTo(SussexFire_Region_1)']","[True, True, True, True]",0.4,0.35714285714285715,False
3,"['use supply Water on SussexFire_Region_1', 'explore', 'use supply Water on SussexFire_Region_1', 'use supply Water on SussexFire_Region_1']","['UseSupply(SussexFire, Water)', 'Explore()', 'UseSupply(SussexFire, Water)', 'UseSupply(SussexFire, Water)']","[True, True, True, True]",0.4,0.5,False
4,"['carry LostPersonJacob', 'clear inventory', 'carry LostPersonJacob', 'carry LostPersonZoe']","['Carry(LostPersonJacob)', 'ClearInventory()', 'Carry(LostPersonJacob)', 'Carry(LostPersonZoe)']","[False, True, False, False]",0.8,0.5,False
5,"['navigate to object LostPersonJacob', 'explore', 'navigate to object LostPersonJacob', 'navigate to object LostPersonZoe']","['NavigateTo(LostPersonJacob)', 'Explore()', 'NavigateTo(LostPersonJacob)', 'NavigateTo(LostPersonZoe)']","[True, True, True, True]",0.8,0.6428571428571429,False
6,"['carry LostPersonJacob', 'navigate to LostPersonZoe', 'carry LostPersonJacob', 'Idle']","['Carry(LostPersonJacob)', 'NavigateTo(LostPersonZoe)', 'Carry(LostPersonJacob)', 'Idle']","[True, True, True, True]",0.8,0.7142857142857143,False
7,"['navigate to object DepositFacility', 'idle', 'navigate to object DepositFacility', 'navigate to object LostPersonZoe']","['NavigateTo(DepositFacility)', 'Idle', 'NavigateTo(DepositFacility)', 'NavigateTo(LostPersonZoe)']","[True, True, True, True]",1.0,0.7857142857142857,False
8,"['navigate to object DepositFacility', 'navigate to object LostPersonZoe', 'navigate to object DepositFacility', 'Idle']","['NavigateTo(DepositFacility)', 'NavigateTo(LostPersonZoe)', 'NavigateTo(DepositFacility)', 'Idle']","[True, True, True, True]",1.0,0.7857142857142857,False
9,"['Navigate to object DepositFacility', 'Carry LostPersonZoe', 'Navigate to object DepositFacility', 'Carry LostPersonZoe']","['NavigateTo(DepositFacility)', 'Carry(LostPersonZoe)', 'NavigateTo(DepositFacility)', 'Carry(LostPersonZoe)']","[True, True, True, True]",1.0,0.8571428571428571,False
10,"['dropoff LostPersonJacob at DepositFacility', 'navigate to DepositFacility', 'dropoff LostPersonJacob at DepositFacility', 'navigate to DepositFacility']","['DropOff(DepositFacility, LostPersonJacob)', 'NavigateTo(DepositFacility)', 'DropOff(DepositFacility, LostPersonJacob)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9285714285714286,False
11,"['clear inventory', 'navigate to DepositFacility', 'explore', 'navigate to DepositFacility']","['ClearInventory()', 'NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9285714285714286,False
12,"['explore', 'navigate to object DepositFacility', 'explore', 'navigate to object DepositFacility']","['Explore()', 'NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9285714285714286,False
13,"['explore', 'navigate to object DepositFacility', 'explore', 'navigate to object DepositFacility']","['Explore()', 'NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9285714285714286,False
14,"['navigate to object LostPersonZoe', 'navigate to object DepositFacility', 'navigate to object LostPersonZoe', 'navigate to object DepositFacility']","['NavigateTo(LostPersonZoe)', 'NavigateTo(DepositFacility)', 'NavigateTo(LostPersonZoe)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.9285714285714286,False
