Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirUtah', 'navigate to object ReservoirYork', 'explore', 'navigate to object ReservoirUtah', 'navigate to object ReservoirYork']","['NavigateTo(ReservoirUtah)', 'NavigateTo(ReservoirYork)', 'Explore()', 'NavigateTo(ReservoirUtah)', 'NavigateTo(ReservoirYork)']","[True, True, True, True, True]",0.3333333333333333,0.13333333333333333,False
1,"['get supply ReservoirUtah', 'get supply ReservoirYork', 'explore', 'get supply ReservoirUtah', 'get supply ReservoirYork']","['GetSupply(ReservoirUtah)', 'GetSupply(ReservoirYork)', 'Explore()', 'GetSupply(ReservoirUtah)', 'GetSupply(ReservoirYork)']","[True, True, True, True, True]",0.3333333333333333,0.26666666666666666,False
2,"['navigate to object CaldorFire_Region_1', 'navigate to object GreatFire_Region_1', 'explore', 'navigate to object CaldorFire_Region_2', 'navigate to object GreatFire_Region_1']","['NavigateTo(CaldorFire_Region_1)', 'NavigateTo(GreatFire_Region_1)', 'Explore()', 'NavigateTo(CaldorFire_Region_2)', 'NavigateTo(GreatFire_Region_1)']","[True, True, True, True, True]",0.6666666666666666,0.4,False
3,"['use supply Sand on CaldorFire_Region_1', 'use supply Water on GreatFire_Region_1', 'navigate to object ReservoirUtah', 'use supply Sand on CaldorFire_Region_2', 'use supply Water on GreatFire_Region_1']","['UseSupply(CaldorFire, Sand)', 'UseSupply(GreatFire, Water)', 'NavigateTo(ReservoirUtah)', 'UseSupply(CaldorFire, Sand)', 'UseSupply(GreatFire, Water)']","[True, True, True, True, True]",0.6666666666666666,0.6666666666666666,False
4,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",0.6666666666666666,0.7333333333333333,False
5,"['navigate to object LostPersonTimmy', 'navigate to object LostPersonTimmy', 'navigate to object ReservoirYork', 'idle', 'idle']","['NavigateTo(LostPersonTimmy)', 'NavigateTo(LostPersonTimmy)', 'NavigateTo(ReservoirYork)', 'Idle', 'Idle']","[True, True, True, True, True]",0.8333333333333334,0.8,False
6,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'get supply ReservoirYork', 'navigate to object DepositFacility', 'navigate to object ReservoirYork']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'GetSupply(ReservoirYork)', 'NavigateTo(DepositFacility)', 'NavigateTo(ReservoirYork)']","[True, True, True, True, True]",1.0,0.8666666666666667,False
7,"['carry LostPersonTimmy', 'carry LostPersonTimmy', 'Idle', 'navigate to ReservoirUtah', 'navigate to ReservoirYork']","['Carry(LostPersonTimmy)', 'Carry(LostPersonTimmy)', 'Idle', 'NavigateTo(ReservoirUtah)', 'NavigateTo(ReservoirYork)']","[False, False, True, True, True]",1.0,0.8666666666666667,False
8,"['navigate to LostPersonTimmy', 'navigate to LostPersonTimmy', 'store supply DepositFacility', 'get supply ReservoirUtah', 'Idle']","['NavigateTo(LostPersonTimmy)', 'NavigateTo(LostPersonTimmy)', 'StoreSupply(DepositFacility)', 'GetSupply(ReservoirUtah)', 'Idle']","[True, True, False, True, True]",1.0,0.8666666666666667,False
9,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'get supply ReservoirUtah', 'get supply ReservoirYork']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'GetSupply(ReservoirUtah)', 'GetSupply(ReservoirYork)']","[True, True, True, True, True]",1.0,0.8666666666666667,False
10,"['Navigate to object DepositFacility', 'Navigate to object DepositFacility', 'Navigate to object DepositFacility', 'Idle', 'Idle']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Idle', 'Idle']","[True, True, True, True, True]",1.0,0.8666666666666667,False
11,"['navigate to DepositFacility', 'navigate to DepositFacility', 'navigate to DepositFacility', 'Idle', 'Idle']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Idle', 'Idle']","[True, True, True, True, True]",1.0,0.8666666666666667,False
12,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'Idle', 'Idle']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Idle', 'Idle']","[True, True, True, True, True]",1.0,0.8666666666666667,False
13,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'Done', 'Done', 'Done']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Done', 'Done', 'Done']","[True, True, True, True, True]",1.0,0.8666666666666667,False
14,"['navigate to DepositFacility', 'navigate to DepositFacility', 'navigate to DepositFacility', 'Idle', 'Idle']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Idle', 'Idle']","[True, True, True, True, True]",1.0,0.8666666666666667,False
15,"['carry LostPersonTimmy', 'carry LostPersonTimmy', 'navigate to object DepositFacility', 'Idle', 'Idle']","['Carry(LostPersonTimmy)', 'Carry(LostPersonTimmy)', 'NavigateTo(DepositFacility)', 'Idle', 'Idle']","[False, False, True, True, True]",1.0,0.8666666666666667,False
16,"['navigate to object LostPersonTimmy', 'navigate to object LostPersonTimmy', 'navigate to object DepositFacility', 'Idle', 'explore']","['NavigateTo(LostPersonTimmy)', 'NavigateTo(LostPersonTimmy)', 'NavigateTo(DepositFacility)', 'Idle', 'Explore()']","[True, True, True, True, True]",1.0,0.8666666666666667,False
17,"['Carry(LostPersonTimmy)', 'Carry(LostPersonTimmy)', 'NavigateTo(DepositFacility)', 'Idle', 'Idle']","['Carry(LostPersonTimmy)', 'Carry(LostPersonTimmy)', 'NavigateTo(DepositFacility)', 'Idle', 'Idle']","[True, True, True, True, True]",1.0,0.9333333333333333,False
18,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'Idle', 'Idle']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Idle', 'Idle']","[True, True, True, True, True]",1.0,0.9333333333333333,False
19,"['dropoff LostPersonTimmy at DepositFacility', 'dropoff LostPersonTimmy at DepositFacility', 'store supply DepositFacility', 'Idle', 'Idle']","['DropOff(DepositFacility, LostPersonTimmy)', 'DropOff(DepositFacility, LostPersonTimmy)', 'StoreSupply(DepositFacility)', 'Idle', 'Idle']","[True, True, True, True, True]",1.0,1.0,True
20,"['Idle', 'Idle', 'Idle', 'Idle', 'Idle']","['Idle', 'Idle', 'Idle', 'Idle', 'Idle']","[True, True, True, True, True]",1.0,1.0,True
21,"['Idle', 'Idle', 'Idle', 'Idle', 'Idle']","['Idle', 'Idle', 'Idle', 'Idle', 'Idle']","[True, True, True, True, True]",1.0,1.0,True
22,"['navigate to object ReservoirUtah', 'explore', 'navigate to object ReservoirUtah', 'Idle', 'Idle']","['NavigateTo(ReservoirUtah)', 'Explore()', 'NavigateTo(ReservoirUtah)', 'Idle', 'Idle']","[True, True, True, True, True]",1.0,1.0,True
23,"['Idle', 'Idle', 'Idle', 'Idle', 'Idle']","['Idle', 'Idle', 'Idle', 'Idle', 'Idle']","[True, True, True, True, True]",1.0,1.0,True
24,"['Done', 'Done', 'Done', 'Done', 'Done']","['Done', 'Done', 'Done', 'Done', 'Done']","[True, True, True, True, True]",1.0,1.0,True
