Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirTaj', 'navigate to object ReservoirTaj', 'navigate to object ReservoirTaj', 'navigate to object RedFire_Region_1', 'move Right']","['NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(RedFire_Region_1)', 'Move(Right)']","[True, True, True, True, True]",0.5,0.2,False
1,"['get supply ReservoirTaj', 'get supply ReservoirTaj', 'get supply ReservoirTaj', 'use supply Sand on RedFire_Region_1', 'explore']","['GetSupply(ReservoirTaj)', 'GetSupply(ReservoirTaj)', 'GetSupply(ReservoirTaj)', 'UseSupply(RedFire, Sand)', 'Explore()']","[True, True, True, False, True]",0.5,0.3,False
2,"['use supply Sand on RedFire_Region_1', 'use supply Sand on RedFire_Region_2', 'use supply Sand on RedFire_Region_3', 'get supply ReservoirTaj', 'explore']","['UseSupply(RedFire, Sand)', 'UseSupply(RedFire, Sand)', 'UseSupply(RedFire, Sand)', 'GetSupply(ReservoirTaj)', 'Explore()']","[True, True, True, True, True]",0.5,0.5,False
3,"['get supply ReservoirTaj', 'get supply ReservoirTaj', 'get supply ReservoirTaj', 'use supply Sand on RedFire', 'carry LostPersonThomas']","['GetSupply(ReservoirTaj)', 'GetSupply(ReservoirTaj)', 'GetSupply(ReservoirTaj)', 'UseSupply(RedFire, Sand)', 'Carry(LostPersonThomas)']","[True, True, True, True, True]",0.75,0.6,False
4,"['use supply Sand on RedFire_Region_2', 'use supply Sand on RedFire_Region_3', 'use supply Sand on RedFire', 'navigate to object ReservoirTaj', 'navigate to object DepositFacility']","['UseSupply(RedFire, Sand)', 'UseSupply(RedFire, Sand)', 'UseSupply(RedFire, Sand)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.7,False
5,"['navigate to object ReservoirTaj', 'navigate to object ReservoirTaj', 'navigate to object ReservoirTaj', 'get supply ReservoirTaj', 'dropoff LostPersonThomas at DepositFacility']","['NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirTaj)', 'GetSupply(ReservoirTaj)', 'DropOff(DepositFacility, LostPersonThomas)']","[True, True, True, True, False]",1.0,0.7,False
6,"['get supply ReservoirTaj', 'navigate to object ReservoirTaj', 'navigate to object ReservoirTaj', 'navigate to object RedFire_Region_2', 'Idle']","['GetSupply(ReservoirTaj)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(RedFire_Region_2)', 'Idle']","[True, True, True, True, True]",1.0,0.7,False
7,"['use supply Sand on RedFire', 'get supply ReservoirTaj', 'get supply ReservoirTaj', 'use supply Sand on RedFire_Region_2', 'navigate to deposit DepositFacility']","['UseSupply(RedFire, Sand)', 'GetSupply(ReservoirTaj)', 'GetSupply(ReservoirTaj)', 'UseSupply(RedFire, Sand)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.7,False
8,"['navigate to object RedFire_Region_3', 'move Left', 'navigate to object RedFire_Region_3', 'navigate to object ReservoirTaj', 'navigate to object DepositFacility']","['NavigateTo(RedFire_Region_3)', 'Move(Left)', 'NavigateTo(RedFire_Region_3)', 'NavigateTo(ReservoirTaj)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.7,False
9,"['use supply Sand on RedFire_Region_3', 'navigate to object RedFire_Region_3', 'navigate to object RedFire_Region_3', 'get supply ReservoirTaj', 'Idle']","['UseSupply(RedFire, Sand)', 'NavigateTo(RedFire_Region_3)', 'NavigateTo(RedFire_Region_3)', 'GetSupply(ReservoirTaj)', 'Idle']","[False, True, True, True, True]",1.0,0.7,False
10,"['get supply ReservoirTaj', 'use supply Sand on RedFire_Region_3', 'use supply Sand on RedFire_Region_3', 'navigate to object RedFire', 'navigate to object DepositFacility']","['GetSupply(ReservoirTaj)', 'UseSupply(RedFire, Sand)', 'UseSupply(RedFire, Sand)', 'NavigateTo(RedFire_Region_1)', 'NavigateTo(DepositFacility)']","[False, True, True, False, True]",1.0,0.8,False
11,"['navigate to object ReservoirTaj', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object RedFire', 'Done']","['NavigateTo(ReservoirTaj)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(RedFire_Region_1)', 'Done']","[True, True, True, False, True]",1.0,0.8,False
12,"['navigate to object DepositFacility', 'navigate to object Emma', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'idle']","['NavigateTo(DepositFacility)', 'NavigateTo(Emma)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Idle']","[True, True, True, True, True]",1.0,0.8,False
13,"['Navigate to object DepositFacility', 'Navigate to object DepositFacility', 'Navigate to object DepositFacility', 'Navigate to object DepositFacility', 'Navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.8,False
14,"['navigate to object LostPersonThomas', 'navigate to object LostPersonThomas', 'navigate to object LostPersonThomas', 'navigate to object LostPersonThomas', 'wait']","['NavigateTo(LostPersonThomas)', 'NavigateTo(LostPersonThomas)', 'NavigateTo(LostPersonThomas)', 'NavigateTo(LostPersonThomas)', 'Done']","[True, True, True, True, True]",1.0,0.9,False
15,"['Navigate to DepositFacility', 'Navigate to DepositFacility', 'Navigate to DepositFacility', 'Done', 'Navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Done', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.9,False
16,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'clear inventory', 'idle']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'ClearInventory()', 'Idle']","[True, True, True, True, True]",1.0,0.9,False
17,"['Idle', 'Idle', 'Idle', 'Explore', 'Navigate to object DepositFacility']","['Idle', 'Idle', 'Idle', 'Explore()', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.9,False
18,"['move Right', 'move Up', 'move Right', 'navigate to DepositFacility', 'move Left']","['Move(Right)', 'Move(Up)', 'Move(Right)', 'NavigateTo(DepositFacility)', 'Move(Left)']","[True, True, True, True, False]",1.0,0.9,False
19,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'Idle', 'move Right']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Idle', 'Move(Right)']","[True, True, True, True, True]",1.0,0.9,False
20,"['Idle', 'Idle', 'Idle', 'Navigate to object Emma', 'Navigate to object David']","['Idle', 'Idle', 'Idle', 'NavigateTo(Emma)', 'NavigateTo(David)']","[True, True, True, True, True]",1.0,0.9,False
21,"['Navigate to DepositFacility', 'Navigate to DepositFacility', 'Navigate to DepositFacility', 'Navigate to DepositFacility', 'Navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.9,False
22,"['clear inventory', 'clear inventory', 'clear inventory', 'navigate to Emma', 'move Right']","['ClearInventory()', 'ClearInventory()', 'ClearInventory()', 'NavigateTo(Emma)', 'Move(Right)']","[True, True, True, True, True]",1.0,0.9,False
23,"['explore', 'explore', 'explore', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['Explore()', 'Explore()', 'Explore()', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.9,False
24,"['explore', 'navigate to object LostPersonThomas', 'navigate to object LostPersonThomas', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['Explore()', 'NavigateTo(LostPersonThomas)', 'NavigateTo(LostPersonThomas)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.9,False
25,"['navigate to object ReservoirTaj', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'Idle', 'move Right']","['NavigateTo(ReservoirTaj)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Idle', 'Move(Right)']","[True, True, True, True, False]",1.0,0.9,False
26,"['navigate to object DepositFacility', 'Done', 'Done', 'Done', 'Done']","['NavigateTo(DepositFacility)', 'Done', 'Done', 'Done', 'Done']","[True, True, True, True, True]",1.0,0.9,False
27,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'explore', 'navigate to object DepositFacility', 'idle']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Explore()', 'NavigateTo(DepositFacility)', 'Idle']","[True, True, True, True, True]",1.0,0.9,False
28,"['navigate to object Emma', 'navigate to object Emma', 'explore', 'navigate to object Emma', 'idle']","['NavigateTo(Emma)', 'NavigateTo(Emma)', 'Explore()', 'NavigateTo(Emma)', 'Idle']","[True, True, True, True, True]",1.0,0.9,False
29,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'move Down', 'navigate to object DepositFacility', 'dropoff LostPersonThomas at DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Move(Down)', 'NavigateTo(DepositFacility)', 'DropOff(DepositFacility, LostPersonThomas)']","[True, True, True, True, False]",1.0,0.9,False
30,"['Navigate to DepositFacility', 'Get supply from ReservoirTaj', 'Explore', 'Navigate to DepositFacility', 'Idle']","['NavigateTo(DepositFacility)', 'GetSupply(ReservoirTaj)', 'Explore()', 'NavigateTo(DepositFacility)', 'Idle']","[True, False, True, True, True]",1.0,0.9,False
31,"['navigate to object DepositFacility', 'navigate to object ReservoirTaj', 'explore', 'navigate to object DepositFacility', 'Idle']","['NavigateTo(DepositFacility)', 'NavigateTo(ReservoirTaj)', 'Explore()', 'NavigateTo(DepositFacility)', 'Idle']","[True, True, True, True, True]",1.0,0.9,False
32,"['navigate to object Emma', 'navigate to object DepositFacility', 'explore', 'idle', 'navigate to object DepositFacility']","['NavigateTo(Emma)', 'NavigateTo(DepositFacility)', 'Explore()', 'Idle', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.9,False
33,"['dropoff LostPersonThomas at DepositFacility', 'Idle', 'Idle', 'Idle', 'dropoff LostPersonThomas at DepositFacility']","['DropOff(DepositFacility, LostPersonThomas)', 'Idle', 'Idle', 'Idle', 'DropOff(DepositFacility, LostPersonThomas)']","[False, True, True, True, False]",1.0,0.9,False
