Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirTaj', 'navigate to object ReservoirTaj']","['NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirTaj)']","[True, True]",0.25,0.1,False
1,"['navigate to object ReservoirLibre', 'explore']","['NavigateTo(ReservoirLibre)', 'Explore()']","[True, False]",0.25,0.1,False
2,"['get supply ReservoirLibre', 'move Up']","['GetSupply(ReservoirLibre)', 'Move(Up)']","[True, True]",0.25,0.1,False
3,"['use supply Water on RedFire_Region_3', 'navigate to object ReservoirLibre']","['UseSupply(RedFire, Water)', 'NavigateTo(ReservoirLibre)']","[False, True]",0.5,0.1,False
4,"['navigate to object RedFire_Region_1', 'get supply ReservoirLibre']","['NavigateTo(RedFire_Region_1)', 'GetSupply(ReservoirLibre)']","[True, True]",0.5,0.2,False
5,"['use supply Water on RedFire_Region_1', 'move Left']","['UseSupply(RedFire, Water)', 'Move(Left)']","[False, True]",0.5,0.2,False
6,"['navigate to object ReservoirLibre', 'use supply Water on RedFire_Region_1']","['NavigateTo(ReservoirLibre)', 'UseSupply(RedFire, Water)']","[True, False]",0.5,0.2,False
7,"['get supply ReservoirLibre', 'get supply ReservoirLibre']","['GetSupply(ReservoirLibre)', 'GetSupply(ReservoirLibre)']","[True, True]",0.5,0.2,False
8,"['navigate to object RedFire_Region_1', 'explore']","['NavigateTo(RedFire_Region_1)', 'Explore()']","[True, True]",0.5,0.2,False
9,"['use supply Water on RedFire_Region_1', 'explore west with Bob to find LostPersonThomas']","['UseSupply(RedFire, Water)', 'Carry(LostPersonThomas)']","[False, False]",0.75,0.2,False
10,"['get supply ReservoirTaj', 'explore']","['GetSupply(ReservoirTaj)', 'Explore()']","[False, True]",0.75,0.2,False
11,"['Navigate to object ReservoirTaj', 'Explore']","['NavigateTo(ReservoirTaj)', 'Explore()']","[True, True]",0.75,0.2,False
12,"['get supply ReservoirTaj', 'explore']","['GetSupply(ReservoirTaj)', 'Explore()']","[True, True]",0.75,0.4,False
13,"['use supply Sand on RedFire_Region_1', 'navigate to object ReservoirTaj']","['UseSupply(RedFire, Sand)', 'NavigateTo(ReservoirTaj)']","[True, True]",0.75,0.5,False
14,"['navigate to object ReservoirTaj', 'navigate to object RedFire_Region_2']","['NavigateTo(ReservoirTaj)', 'NavigateTo(RedFire_Region_2)']","[True, True]",0.75,0.5,False
15,"['get supply ReservoirTaj', 'use supply Water on RedFire_Region_2']","['GetSupply(ReservoirTaj)', 'UseSupply(RedFire, Water)']","[True, False]",0.75,0.5,False
16,"['use supply Sand on RedFire_Region_1', 'get supply ReservoirTaj']","['UseSupply(RedFire, Sand)', 'GetSupply(ReservoirTaj)']","[True, True]",0.75,0.5,False
