Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirTaj', 'navigate to object ReservoirTaj']","['NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirTaj)']","[True, True]",0.25,0.1,False
1,"['get supply ReservoirTaj', 'get supply ReservoirTaj']","['GetSupply(ReservoirTaj)', 'GetSupply(ReservoirTaj)']","[True, True]",0.25,0.2,False
2,"['move Left', 'move Up']","['Move(Left)', 'Move(Up)']","[True, True]",0.25,0.2,False
3,"['use supply Sand on RedFire_Region_1', 'navigate to object RedFire_Region_2']","['UseSupply(RedFire, Sand)', 'NavigateTo(RedFire_Region_2)']","[True, True]",0.5,0.4,False
4,"['get supply ReservoirTaj', 'use supply Sand on RedFire']","['GetSupply(ReservoirTaj)', 'UseSupply(RedFire, Sand)']","[True, True]",0.5,0.4,False
5,"['use supply Sand on RedFire_Region_1', 'get supply ReservoirTaj']","['UseSupply(RedFire, Sand)', 'GetSupply(ReservoirTaj)']","[True, False]",0.5,0.4,False
6,"['use supply Sand on RedFire_Region_3', 'navigate to object ReservoirTaj']","['UseSupply(RedFire, Sand)', 'NavigateTo(ReservoirTaj)']","[False, True]",0.5,0.4,False
7,"['navigate to object ReservoirTaj', 'get supply ReservoirTaj']","['NavigateTo(ReservoirTaj)', 'GetSupply(ReservoirTaj)']","[True, True]",0.5,0.4,False
8,"['navigate to object RedFire_Region_3', 'use supply Sand on RedFire']","['NavigateTo(RedFire_Region_3)', 'UseSupply(RedFire, Sand)']","[True, True]",0.5,0.4,False
9,"['Use supply Sand on RedFire_Region_3', 'Navigate to object ReservoirTaj']","['UseSupply(RedFire, Sand)', 'NavigateTo(ReservoirTaj)']","[False, True]",0.5,0.4,False
10,"['navigate to RedFire_Region_3', 'get supply ReservoirTaj']","['NavigateTo(RedFire_Region_3)', 'GetSupply(ReservoirTaj)']","[True, True]",0.5,0.4,False
11,"['get supply ReservoirTaj', 'navigate to object RedFire_Region_3']","['GetSupply(ReservoirTaj)', 'NavigateTo(RedFire_Region_3)']","[False, True]",0.5,0.4,False
12,"['navigate to object ReservoirTaj', 'use supply Sand on RedFire_Region_3']","['NavigateTo(ReservoirTaj)', 'UseSupply(RedFire, Sand)']","[True, True]",0.5,0.4,False
13,"['get supply ReservoirTaj', 'get supply ReservoirTaj']","['GetSupply(ReservoirTaj)', 'GetSupply(ReservoirTaj)']","[True, False]",0.5,0.4,False
14,"['navigate to object RedFire_Region_1', 'navigate to object ReservoirTaj']","['NavigateTo(RedFire_Region_1)', 'NavigateTo(ReservoirTaj)']","[True, True]",0.5,0.4,False
15,"['use supply Sand on RedFire_Region_1', 'get supply ReservoirTaj']","['UseSupply(RedFire, Sand)', 'GetSupply(ReservoirTaj)']","[True, True]",0.5,0.4,False
16,"['use supply Sand on RedFire_Region_1', 'use supply Sand on RedFire_Region_6']","['UseSupply(RedFire, Sand)', 'UseSupply(RedFire, Sand)']","[False, True]",0.5,0.4,False
17,"['get supply ReservoirTaj', 'explore']","['GetSupply(ReservoirTaj)', 'Explore()']","[False, True]",0.5,0.4,False
18,"['navigate to object ReservoirTaj', 'explore']","['NavigateTo(ReservoirTaj)', 'Explore()']","[True, True]",0.5,0.4,False
19,"['get supply ReservoirTaj', 'explore']","['GetSupply(ReservoirTaj)', 'Explore()']","[True, True]",0.5,0.4,False
20,"['navigate to object RedFire_Region_1', 'explore']","['NavigateTo(RedFire_Region_1)', 'Explore()']","[True, True]",0.5,0.4,False
21,"['use supply Sand on RedFire_Region_1', 'explore']","['UseSupply(RedFire, Sand)', 'Explore()']","[True, True]",0.5,0.4,False
22,"['use supply Sand on RedFire_Region_1', 'explore']","['UseSupply(RedFire, Sand)', 'Explore()']","[False, True]",0.5,0.4,False
23,"['navigate to object ReservoirLibre', 'explore']","['NavigateTo(ReservoirLibre)', 'Explore()']","[True, True]",0.5,0.4,False
24,"['get supply ReservoirLibre', 'explore']","['GetSupply(ReservoirLibre)', 'Explore()']","[True, True]",0.5,0.5,False
25,"['use supply Water on RedFire_Region_1', 'navigate to object ReservoirLibre']","['UseSupply(RedFire, Water)', 'NavigateTo(ReservoirLibre)']","[False, True]",0.5,0.5,False
