Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirTaj', 'explore', 'navigate to object ReservoirLibre', 'navigate to object ReservoirLibre']","['NavigateTo(ReservoirTaj)', 'Explore()', 'NavigateTo(ReservoirLibre)', 'NavigateTo(ReservoirLibre)']","[True, True, True, True]",0.2857142857142857,0.1111111111111111,False
1,"['get supply ReservoirTaj', 'explore', 'get supply ReservoirLibre', 'get supply ReservoirLibre']","['GetSupply(ReservoirTaj)', 'Explore()', 'GetSupply(ReservoirLibre)', 'GetSupply(ReservoirLibre)']","[True, True, True, True]",0.2857142857142857,0.2222222222222222,False
2,"['navigate to object EmberFire_Region_1', 'explore', 'navigate to object AgniFire_Region_1', 'navigate to object DowntownFire_Region_1']","['NavigateTo(EmberFire_Region_1)', 'Explore()', 'NavigateTo(AgniFire_Region_1)', 'NavigateTo(DowntownFire_Region_1)']","[True, True, True, True]",0.7142857142857143,0.3888888888888889,False
3,"['use supply Sand on EmberFire_Region_1', 'explore', 'use supply Water on AgniFire_Region_1', 'use supply Water on DowntownFire_Region_1']","['UseSupply(EmberFire, Sand)', 'Explore()', 'UseSupply(AgniFire, Water)', 'UseSupply(DowntownFire, Water)']","[True, True, True, True]",0.7142857142857143,0.7222222222222222,False
4,"['explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True]",0.7142857142857143,0.7777777777777778,False
5,"['navigate to object LostPersonThomas', 'navigate to object LostPersonThomas', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(LostPersonThomas)', 'NavigateTo(LostPersonThomas)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,0.8888888888888888,False
6,"['carry LostPersonThomas', 'carry LostPersonThomas', 'Idle', 'Idle']","['Carry(LostPersonThomas)', 'Carry(LostPersonThomas)', 'Idle', 'Idle']","[True, True, True, True]",1.0,0.9444444444444444,False
7,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'Idle', 'Idle']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Idle', 'Idle']","[True, True, True, True]",1.0,0.9444444444444444,False
8,"['DropOff(LostPersonThomas at DepositFacility)', 'DropOff(LostPersonThomas at DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","['DropOff(DepositFacility, LostPersonThomas)', 'DropOff(DepositFacility, LostPersonThomas)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True]",1.0,1.0,True
9,"['Done', 'Done', 'Done', 'Done']","['Done', 'Done', 'Done', 'Done']","[True, True, True, True]",1.0,1.0,True
