Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirYork', 'explore']","['NavigateTo(ReservoirYork)', 'Explore()']","[True, True]",0.2,0.21428571428571427,False
1,"['get supply ReservoirYork', 'navigate to object ReservoirYork']","['GetSupply(ReservoirYork)', 'NavigateTo(ReservoirYork)']","[True, True]",0.2,0.2857142857142857,False
2,"['navigate to object SussexFire_Region_1', 'get supply ReservoirYork']","['NavigateTo(SussexFire_Region_1)', 'GetSupply(ReservoirYork)']","[True, True]",0.4,0.35714285714285715,False
3,"['use supply Water on SussexFire_Region_1', 'navigate to object SussexFire_Region_1']","['UseSupply(SussexFire, Water)', 'NavigateTo(SussexFire_Region_1)']","[True, False]",0.4,0.5,False
4,"['clear inventory', 'explore']","['ClearInventory()', 'Explore()']","[True, True]",0.4,0.5,False
5,"['navigate to object LostPersonJacob', 'explore']","['NavigateTo(LostPersonJacob)', 'Explore()']","[True, True]",0.6,0.5714285714285714,False
6,"['carry LostPersonJacob', 'navigate to object LostPersonZoe']","['Carry(LostPersonJacob)', 'NavigateTo(LostPersonZoe)']","[True, True]",0.8,0.7142857142857143,False
7,"['navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.7857142857142857,False
8,"['dropoff LostPersonJacob at DepositFacility', 'dropoff LostPersonZoe at DepositFacility']","['DropOff(DepositFacility, LostPersonJacob)', 'DropOff(DepositFacility, LostPersonZoe)']","[False, False]",1.0,0.7857142857142857,False
9,"['navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.7857142857142857,False
10,"['dropoff LostPersonJacob at DepositFacility', 'dropoff LostPersonZoe at DepositFacility']","['DropOff(DepositFacility, LostPersonJacob)', 'DropOff(DepositFacility, LostPersonZoe)']","[False, False]",1.0,0.7857142857142857,False
11,"['navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.7857142857142857,False
12,"['navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.7857142857142857,False
13,"['move Right', 'Idle']","['Move(Right)', 'Idle']","[False, True]",1.0,0.7857142857142857,False
14,"['move Up', 'navigate to object DepositFacility']","['Move(Up)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.7857142857142857,False
15,"['Navigate to DepositFacility', 'Navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.7857142857142857,False
16,"['dropoff LostPersonJacob at DepositFacility', 'dropoff LostPersonZoe at DepositFacility']","['DropOff(DepositFacility, LostPersonJacob)', 'DropOff(DepositFacility, LostPersonZoe)']","[False, False]",1.0,0.7857142857142857,False
17,"['Idle', 'navigate to object LostPersonZoe']","['Idle', 'NavigateTo(LostPersonZoe)']","[True, True]",1.0,0.7857142857142857,False
18,"['navigate to object DepositFacility', 'carry LostPersonZoe']","['NavigateTo(DepositFacility)', 'Carry(LostPersonZoe)']","[True, True]",1.0,0.8571428571428571,False
19,"['dropoff LostPersonJacob at DepositFacility', 'dropoff LostPersonZoe at DepositFacility']","['DropOff(DepositFacility, LostPersonJacob)', 'DropOff(DepositFacility, LostPersonZoe)']","[False, False]",1.0,0.8571428571428571,False
20,"['Navigate to object DepositFacility', 'Navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.8571428571428571,False
21,"['navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.8571428571428571,False
22,"['dropoff LostPersonJacob at DepositFacility', 'dropoff LostPersonZoe at DepositFacility']","['DropOff(DepositFacility, LostPersonJacob)', 'DropOff(DepositFacility, LostPersonZoe)']","[False, False]",1.0,0.8571428571428571,False
23,"['navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.8571428571428571,False
24,"['dropoff LostPersonJacob at DepositFacility', 'dropoff LostPersonZoe at DepositFacility']","['DropOff(DepositFacility, LostPersonJacob)', 'DropOff(DepositFacility, LostPersonZoe)']","[False, False]",1.0,0.8571428571428571,False
25,"['navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.8571428571428571,False
26,"['dropoff LostPersonJacob at DepositFacility', 'dropoff LostPersonZoe at DepositFacility']","['DropOff(DepositFacility, LostPersonJacob)', 'DropOff(DepositFacility, LostPersonZoe)']","[False, False]",1.0,0.8571428571428571,False
27,"['navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.8571428571428571,False
28,"['DropOff(LostPersonJacob at DepositFacility)', 'DropOff(LostPersonZoe at DepositFacility)']","['DropOff(DepositFacility, LostPersonJacob)', 'DropOff(DepositFacility, LostPersonZoe)']","[False, False]",1.0,0.8571428571428571,False
29,"['dropoff LostPersonJacob at DepositFacility', 'dropoff LostPersonZoe at DepositFacility']","['DropOff(DepositFacility, LostPersonJacob)', 'DropOff(DepositFacility, LostPersonZoe)']","[False, False]",1.0,0.8571428571428571,False
30,"['dropoff LostPersonJacob at DepositFacility', 'dropoff LostPersonZoe at DepositFacility']","['DropOff(DepositFacility, LostPersonJacob)', 'DropOff(DepositFacility, LostPersonZoe)']","[False, False]",1.0,0.8571428571428571,False
31,"['move Down', 'move Up']","['Move(Down)', 'Move(Up)']","[True, True]",1.0,0.8571428571428571,False
32,"['navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.8571428571428571,False
33,"['dropoff LostPersonJacob at DepositFacility', 'dropoff LostPersonZoe at DepositFacility']","['DropOff(DepositFacility, LostPersonJacob)', 'DropOff(DepositFacility, LostPersonZoe)']","[False, False]",1.0,0.8571428571428571,False
34,"['navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True]",1.0,0.8571428571428571,False
