Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirUtah', 'navigate to object ReservoirYork', 'navigate to object ReservoirUtah', 'explore', 'navigate to object ReservoirYork']","['NavigateTo(ReservoirUtah)', 'NavigateTo(ReservoirYork)', 'NavigateTo(ReservoirUtah)', 'Explore()', 'NavigateTo(ReservoirYork)']","[True, True, True, True, True]",0.3333333333333333,0.13333333333333333,False
1,"['get supply ReservoirUtah', 'get supply ReservoirYork', 'get supply ReservoirUtah', 'explore', 'get supply ReservoirYork']","['GetSupply(ReservoirUtah)', 'GetSupply(ReservoirYork)', 'GetSupply(ReservoirUtah)', 'Explore()', 'GetSupply(ReservoirYork)']","[True, True, True, True, True]",0.3333333333333333,0.26666666666666666,False
2,"['navigate to object CaldorFire_Region_1', 'navigate to object GreatFire_Region_1', 'navigate to object CaldorFire_Region_2', 'explore', 'navigate to object GreatFire_Region_1']","['NavigateTo(CaldorFire_Region_1)', 'NavigateTo(GreatFire_Region_1)', 'NavigateTo(CaldorFire_Region_2)', 'Explore()', 'NavigateTo(GreatFire_Region_1)']","[True, True, True, True, True]",0.6666666666666666,0.4,False
3,"['use supply Sand on CaldorFire_Region_1', 'use supply Water on GreatFire_Region_1', 'use supply Sand on CaldorFire_Region_2', 'explore', 'navigate to object GreatFire_Region_2']","['UseSupply(CaldorFire, Sand)', 'UseSupply(GreatFire, Water)', 'UseSupply(CaldorFire, Sand)', 'Explore()', 'NavigateTo(GreatFire_Region_1)']","[True, True, True, True, False]",0.6666666666666666,0.6666666666666666,False
4,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",0.6666666666666666,0.6666666666666666,False
5,"['explore', 'explore', 'explore', 'explore', 'explore']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, False]",0.6666666666666666,0.6666666666666666,False
6,"['explore', 'explore', 'explore', 'explore', 'move Left']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Move(Left)']","[True, True, True, True, True]",0.6666666666666666,0.6666666666666666,False
7,"['explore', 'explore', 'explore', 'explore', 'move Right']","['Explore()', 'Explore()', 'Explore()', 'Explore()', 'Move(Right)']","[True, True, True, True, True]",0.6666666666666666,0.7333333333333333,False
8,"['navigate to object LostPersonTimmy', 'navigate to object LostPersonTimmy', 'navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(LostPersonTimmy)', 'NavigateTo(LostPersonTimmy)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True, True, True]",1.0,0.8666666666666667,False
9,"['carry LostPersonTimmy', 'carry LostPersonTimmy', 'Idle', 'Idle', 'Idle']","['Carry(LostPersonTimmy)', 'Carry(LostPersonTimmy)', 'Idle', 'Idle', 'Idle']","[True, True, True, True, True]",1.0,0.9333333333333333,False
10,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object Alice', 'get supply ReservoirUtah', 'get supply ReservoirYork']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(Alice)', 'GetSupply(ReservoirUtah)', 'GetSupply(ReservoirYork)']","[True, True, True, False, False]",1.0,0.9333333333333333,False
11,"['dropoff LostPersonTimmy at DepositFacility', 'dropoff LostPersonTimmy at DepositFacility', 'Idle', 'navigate to ReservoirUtah', 'navigate to ReservoirYork']","['DropOff(DepositFacility, LostPersonTimmy)', 'DropOff(DepositFacility, LostPersonTimmy)', 'Idle', 'NavigateTo(ReservoirUtah)', 'NavigateTo(ReservoirYork)']","[True, True, True, True, True]",1.0,1.0,True
12,"['Idle', 'Idle', 'Idle', 'Navigate to object ReservoirUtah', 'Navigate to object GreatFire_Region_1']","['Idle', 'Idle', 'Idle', 'NavigateTo(ReservoirUtah)', 'NavigateTo(GreatFire_Region_1)']","[True, True, True, True, False]",1.0,1.0,True
13,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'explore', 'explore', 'explore']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Explore()', 'Explore()', 'Explore()']","[True, True, True, True, True]",1.0,1.0,True
