Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirTaj', 'navigate to object ReservoirTaj', 'explore']","['NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirTaj)', 'Explore()']","[True, True, True]",0.25,0.1,False
1,"['get supply ReservoirTaj', 'get supply ReservoirTaj', 'explore']","['GetSupply(ReservoirTaj)', 'GetSupply(ReservoirTaj)', 'Explore()']","[True, True, True]",0.25,0.2,False
2,"['use supply Sand on RedFire_Region_1', 'use supply Sand on RedFire_Region_2', 'navigate to object ReservoirLibre']","['UseSupply(RedFire, Sand)', 'UseSupply(RedFire, Sand)', 'NavigateTo(ReservoirLibre)']","[False, False, True]",0.5,0.2,False
3,"['navigate to object RedFire_Region_1', 'navigate to object RedFire_Region_2', 'get supply ReservoirLibre']","['NavigateTo(RedFire_Region_1)', 'NavigateTo(RedFire_Region_2)', 'GetSupply(ReservoirLibre)']","[True, True, True]",0.5,0.3,False
4,"['clear inventory', 'clear inventory', 'use supply Water on RedFire_Region_3']","['ClearInventory()', 'ClearInventory()', 'UseSupply(RedFire, Water)']","[True, True, False]",0.5,0.3,False
5,"['navigate to object ReservoirLibre', 'navigate to object ReservoirLibre', 'use supply Water on RedFire_Region_1']","['NavigateTo(ReservoirLibre)', 'NavigateTo(ReservoirLibre)', 'UseSupply(RedFire, Water)']","[True, True, False]",0.5,0.3,False
6,"['get supply ReservoirLibre', 'get supply ReservoirLibre', 'navigate to object RedFire_Region_1']","['GetSupply(ReservoirLibre)', 'GetSupply(ReservoirLibre)', 'NavigateTo(RedFire_Region_1)']","[True, True, True]",0.5,0.3,False
7,"['navigate to object RedFire_Region_1', 'explore', 'use supply Water on RedFire_Region_1']","['NavigateTo(RedFire_Region_1)', 'Explore()', 'UseSupply(RedFire, Water)']","[True, True, False]",0.5,0.3,False
8,"['use supply Water on RedFire_Region_1', 'explore', 'get supply ReservoirLibre']","['UseSupply(RedFire, Water)', 'Explore()', 'GetSupply(ReservoirLibre)']","[False, True, False]",0.5,0.3,False
9,"['navigate to object ReservoirLibre', 'navigate to object RedFire_Region_1', 'navigate to object ReservoirLibre']","['NavigateTo(ReservoirLibre)', 'NavigateTo(RedFire_Region_1)', 'NavigateTo(ReservoirLibre)']","[True, True, True]",0.5,0.3,False
10,"['get supply ReservoirLibre', 'use supply Water on RedFire_Region_2', 'get supply ReservoirLibre']","['GetSupply(ReservoirLibre)', 'UseSupply(RedFire, Water)', 'GetSupply(ReservoirLibre)']","[True, False, True]",0.5,0.3,False
11,"['navigate to object RedFire_Region_2', 'get supply ReservoirLibre', 'navigate to object RedFire_Region_3']","['NavigateTo(RedFire_Region_2)', 'GetSupply(ReservoirLibre)', 'NavigateTo(RedFire_Region_3)']","[True, False, True]",0.5,0.3,False
12,"['clear inventory', 'navigate to object ReservoirTaj', 'use supply Water on RedFire_Region_3']","['ClearInventory()', 'NavigateTo(ReservoirTaj)', 'UseSupply(RedFire, Water)']","[True, True, False]",0.5,0.3,False
