Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['get supply ReservoirTaj', 'get supply ReservoirLibre']","['GetSupply(ReservoirTaj)', 'GetSupply(ReservoirLibre)']","[False, False]",0.2857142857142857,0.0,False
1,"['navigate to object ReservoirTaj', 'navigate to object ReservoirLibre']","['NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirLibre)']","[True, True]",0.2857142857142857,0.1111111111111111,False
2,"['get supply ReservoirTaj', 'get supply ReservoirLibre']","['GetSupply(ReservoirTaj)', 'GetSupply(ReservoirLibre)']","[True, True]",0.2857142857142857,0.2222222222222222,False
3,"['navigate to object EmberFire_Region_1', 'navigate to object AgniFire_Region_1']","['NavigateTo(EmberFire_Region_1)', 'NavigateTo(AgniFire_Region_1)']","[True, True]",0.5714285714285714,0.3333333333333333,False
4,"['use supply Sand on EmberFire', 'use supply Water on AgniFire']","['UseSupply(EmberFire, Sand)', 'UseSupply(AgniFire, Water)']","[True, True]",0.5714285714285714,0.5555555555555556,False
5,"['explore', 'get supply ReservoirLibre']","['Explore()', 'GetSupply(ReservoirLibre)']","[True, False]",0.5714285714285714,0.5555555555555556,False
6,"['navigate to object DowntownFire_Region_1', 'navigate to object ReservoirLibre']","['NavigateTo(DowntownFire_Region_1)', 'NavigateTo(ReservoirLibre)']","[True, True]",0.7142857142857143,0.6111111111111112,False
7,"['get supply ReservoirLibre', 'get supply ReservoirLibre']","['GetSupply(ReservoirLibre)', 'GetSupply(ReservoirLibre)']","[False, True]",0.7142857142857143,0.6111111111111112,False
8,"['Navigate to object ReservoirLibre', 'Navigate to object DowntownFire_Region_1']","['NavigateTo(ReservoirLibre)', 'NavigateTo(DowntownFire_Region_1)']","[True, True]",0.7142857142857143,0.6111111111111112,False
9,"['navigate to object ReservoirLibre', 'use supply Water on DowntownFire_Region_1']","['NavigateTo(ReservoirLibre)', 'UseSupply(DowntownFire, Water)']","[True, True]",0.7142857142857143,0.6666666666666666,False
10,"['navigate to object ReservoirLibre', 'use supply Water on DowntownFire']","['NavigateTo(ReservoirLibre)', 'UseSupply(DowntownFire, Water)']","[True, False]",0.7142857142857143,0.6666666666666666,False
11,"['get supply ReservoirLibre', 'navigate to object ReservoirLibre']","['GetSupply(ReservoirLibre)', 'NavigateTo(ReservoirLibre)']","[True, True]",0.7142857142857143,0.6666666666666666,False
12,"['use supply Water on DowntownFire_Region_1', 'get supply ReservoirLibre']","['UseSupply(DowntownFire, Water)', 'GetSupply(ReservoirLibre)']","[False, True]",0.7142857142857143,0.6666666666666666,False
13,"['navigate to object DowntownFire_Region_1', 'navigate to object DowntownFire_Region_1']","['NavigateTo(DowntownFire_Region_1)', 'NavigateTo(DowntownFire_Region_1)']","[True, True]",0.7142857142857143,0.6666666666666666,False
