Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirTaj', 'navigate to object ReservoirLibre', 'explore']","['NavigateTo(ReservoirTaj)', 'NavigateTo(ReservoirLibre)', 'Explore()']","[True, True, True]",0.2857142857142857,0.1111111111111111,False
1,"['get supply ReservoirTaj', 'get supply ReservoirLibre', 'explore']","['GetSupply(ReservoirTaj)', 'GetSupply(ReservoirLibre)', 'Explore()']","[True, True, True]",0.2857142857142857,0.2777777777777778,False
2,"['use supply Sand on EmberFire_Region_1', 'use supply Water on AgniFire_Region_1', 'navigate to object LostPersonThomas']","['UseSupply(EmberFire, Sand)', 'UseSupply(AgniFire, Water)', 'NavigateTo(LostPersonThomas)']","[False, False, True]",0.7142857142857143,0.3333333333333333,False
3,"['navigate to object EmberFire_Region_1', 'navigate to object AgniFire_Region_1', 'Idle']","['NavigateTo(EmberFire_Region_1)', 'NavigateTo(AgniFire_Region_1)', 'Idle']","[True, True, True]",0.7142857142857143,0.4444444444444444,False
4,"['use supply Sand on EmberFire', 'use supply Water on AgniFire', 'explore']","['UseSupply(EmberFire, Sand)', 'UseSupply(AgniFire, Water)', 'Explore()']","[True, True, True]",0.7142857142857143,0.6666666666666666,False
5,"['navigate to object DowntownFire_Region_1', 'navigate to object DepositFacility', 'carry LostPersonThomas']","['NavigateTo(DowntownFire_Region_1)', 'NavigateTo(DepositFacility)', 'Carry(LostPersonThomas)']","[True, True, False]",1.0,0.7777777777777778,False
6,"['Use supply Water on DowntownFire_Region_1', 'Navigate to object LostPersonThomas', 'Navigate to object LostPersonThomas']","['UseSupply(DowntownFire, Water)', 'NavigateTo(LostPersonThomas)', 'NavigateTo(LostPersonThomas)']","[False, True, True]",1.0,0.7777777777777778,False
7,"['navigate to object ReservoirLibre', 'carry LostPersonThomas', 'carry LostPersonThomas']","['NavigateTo(ReservoirLibre)', 'Carry(LostPersonThomas)', 'Carry(LostPersonThomas)']","[True, True, True]",1.0,0.8333333333333334,False
8,"['get supply ReservoirLibre', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['GetSupply(ReservoirLibre)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.8333333333333334,False
9,"['navigate to object DowntownFire_Region_1', 'dropoff LostPersonThomas at DepositFacility', 'dropoff LostPersonThomas at DepositFacility']","['NavigateTo(DowntownFire_Region_1)', 'DropOff(DepositFacility, LostPersonThomas)', 'DropOff(DepositFacility, LostPersonThomas)']","[True, True, True]",1.0,0.8888888888888888,False
10,"['use supply Water on DowntownFire_Region_1', 'navigate to object ReservoirLibre', 'navigate to object ReservoirLibre']","['UseSupply(DowntownFire, Water)', 'NavigateTo(ReservoirLibre)', 'NavigateTo(ReservoirLibre)']","[True, True, True]",1.0,0.9444444444444444,False
11,"['navigate to object ReservoirLibre', 'get supply ReservoirLibre', 'get supply ReservoirLibre']","['NavigateTo(ReservoirLibre)', 'GetSupply(ReservoirLibre)', 'GetSupply(ReservoirLibre)']","[True, True, True]",1.0,0.9444444444444444,False
12,"['navigate to object DowntownFire_Region_1', 'navigate to object DowntownFire_Region_1', 'navigate to object DowntownFire_Region_1']","['NavigateTo(DowntownFire_Region_1)', 'NavigateTo(DowntownFire_Region_1)', 'NavigateTo(DowntownFire_Region_1)']","[True, True, True]",1.0,0.9444444444444444,False
13,"['navigate to object ReservoirLibre', 'use supply Water on DowntownFire_Region_1', 'use supply Water on DowntownFire_Region_1']","['NavigateTo(ReservoirLibre)', 'UseSupply(DowntownFire, Water)', 'UseSupply(DowntownFire, Water)']","[True, True, True]",1.0,1.0,True
14,"['Done', 'Done', 'Done']","['Done', 'Done', 'Done']","[True, True, True]",1.0,1.0,True
