Step,Pre-Action,Action,Success,Coverage,Transport Rate,Finished
0,"['navigate to object ReservoirUtah', 'explore', 'navigate to object ReservoirYork']","['NavigateTo(ReservoirUtah)', 'Explore()', 'NavigateTo(ReservoirYork)']","[True, True, True]",0.3333333333333333,0.13333333333333333,False
1,"['get supply ReservoirUtah', 'navigate to object ReservoirYork', 'get supply ReservoirYork']","['GetSupply(ReservoirUtah)', 'NavigateTo(ReservoirYork)', 'GetSupply(ReservoirYork)']","[True, True, True]",0.3333333333333333,0.26666666666666666,False
2,"['use supply Sand on CaldorFire_Region_1', 'get supply Water from ReservoirYork', 'navigate to object GreatFire_Region_1']","['UseSupply(CaldorFire, Sand)', 'GetSupply(ReservoirYork)', 'NavigateTo(GreatFire_Region_1)']","[False, True, True]",0.6666666666666666,0.3333333333333333,False
3,"['navigate to object CaldorFire_Region_1', 'navigate to object GreatFire_Region_1', 'use supply Water on GreatFire_Region_1']","['NavigateTo(CaldorFire_Region_1)', 'NavigateTo(GreatFire_Region_1)', 'UseSupply(GreatFire, Water)']","[True, True, True]",0.6666666666666666,0.5333333333333333,False
4,"['use supply Sand on CaldorFire_Region_1', 'explore', 'get supply ReservoirUtah']","['UseSupply(CaldorFire, Sand)', 'Explore()', 'GetSupply(ReservoirUtah)']","[True, True, False]",0.6666666666666666,0.6,False
5,"['use supply Sand on CaldorFire_Region_2', 'explore', 'navigate to object ReservoirUtah']","['UseSupply(CaldorFire, Sand)', 'Explore()', 'NavigateTo(ReservoirUtah)']","[False, True, True]",0.6666666666666666,0.6666666666666666,False
6,"['navigate to ReservoirUtah', 'navigate to LostPersonTimmy', 'get supply ReservoirUtah']","['NavigateTo(ReservoirUtah)', 'NavigateTo(LostPersonTimmy)', 'GetSupply(ReservoirUtah)']","[True, True, True]",0.8333333333333334,0.7333333333333333,False
7,"['get supply ReservoirUtah', 'carry LostPersonTimmy', 'use supply Sand on CaldorFire_Region_2']","['GetSupply(ReservoirUtah)', 'Carry(LostPersonTimmy)', 'UseSupply(CaldorFire, Sand)']","[True, True, False]",0.8333333333333334,0.8,False
8,"['navigate to object CaldorFire_Region_2', 'navigate to object DepositFacility', 'navigate to object CaldorFire_Region_2']","['NavigateTo(CaldorFire_Region_2)', 'NavigateTo(DepositFacility)', 'NavigateTo(CaldorFire_Region_2)']","[True, True, True]",1.0,0.8666666666666667,False
9,"['use supply Sand on CaldorFire_Region_2', 'dropoff LostPersonTimmy at DepositFacility', 'use supply Sand on CaldorFire_Region_2']","['UseSupply(CaldorFire, Sand)', 'DropOff(DepositFacility, LostPersonTimmy)', 'UseSupply(CaldorFire, Sand)']","[True, False, True]",1.0,0.9333333333333333,False
10,"['Navigate to DepositFacility', 'Idle', 'Navigate to DepositFacility']","['NavigateTo(DepositFacility)', 'Idle', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
11,"['navigate to object DepositFacility', 'Idle', 'monitor GreatFire for any increase in intensity']","['NavigateTo(DepositFacility)', 'Idle', 'UseSupply(GreatFire, Water)']","[True, True, False]",1.0,0.9333333333333333,False
12,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'move Down']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Move(Down)']","[True, True, True]",1.0,0.9333333333333333,False
13,"['move Right', 'Idle', 'navigate to object ReservoirUtah']","['Move(Right)', 'Idle', 'NavigateTo(ReservoirUtah)']","[True, True, True]",1.0,0.9333333333333333,False
14,"['Navigate to object DepositFacility', 'Navigate to object DepositFacility', 'Idle']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'Idle']","[True, True, True]",1.0,0.9333333333333333,False
15,"['navigate to deposit DepositFacility', 'Idle', 'navigate to deposit DepositFacility']","['NavigateTo(DepositFacility)', 'Idle', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
16,"['navigate to object DepositFacility', 'idle', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'Idle', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
17,"['Idle', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['Idle', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
18,"['navigate to object DepositFacility', 'Idle', 'explore']","['NavigateTo(DepositFacility)', 'Idle', 'Explore()']","[True, True, True]",1.0,0.9333333333333333,False
19,"['navigate to object DepositFacility', 'navigate to object DepositFacility', 'navigate to object DepositFacility']","['NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)', 'NavigateTo(DepositFacility)']","[True, True, True]",1.0,0.9333333333333333,False
